symbol,ZSTAT,P
FGF14,-0.020981,0.50837
DCT,-0.021016,0.50838
STX18,-0.021255,0.50848
C2CD4A,-0.021444,0.50855
OR11H2,-0.021809,0.5087
PPM1J,-0.0218,0.5087
PTPN18,-0.021851,0.50872
SOCS7,-0.022094,0.50881
KLHL28,-0.022238,0.50887
FNDC8,-0.022371,0.50892
HSF2,-0.022475,0.50897
GCSAM,-0.022526,0.50899
IPPK,-0.023109,0.50922
KCTD13,-0.023118,0.50922
NSL1,-0.023231,0.50927
DAGLA,-0.023317,0.5093
PTDSS2,-0.023486,0.50937
ZNF526,-0.02363,0.50943
GBP5,-0.023716,0.50946
FCGRT,-0.023706,0.50946
KRTAP9-2,-0.023995,0.50957
DIDO1,-0.024142,0.50963
CAD,-0.024184,0.50965
SERTAD1,-0.024265,0.50968
PHF12,-0.024368,0.50972
MADD,-0.024357,0.50972
PPP1R12A,-0.024462,0.50976
MROH9,-0.024497,0.50977
PKD1L1,-0.024487,0.50977
EIF2D,-0.024585,0.50981
EPB41,-0.024972,0.50996
RDH16,-0.025402,0.51013
OR1L3,-0.02555,0.51019
MROH6,-0.025615,0.51022
KIAA1598,-0.025897,0.51033
DPYSL5,-0.025929,0.51034
GFPT1,-0.026406,0.51053
FBXO8,-0.026429,0.51054
BRMS1,-0.026523,0.51058
HIST1H2BA,-0.026598,0.51061
MEF2B,-0.026633,0.51062
HDAC11,-0.026805,0.51069
ADRBK2,-0.026816,0.5107
ABCC3,-0.027061,0.51079
TNFSF18,-0.027147,0.51083
LOC646670,-0.027205,0.51085
LAMC1,-0.027632,0.51102
ISLR,-0.027965,0.51115
SQSTM1,-0.028188,0.51124
TMEM249,-0.028652,0.51143
APBB1,-0.02869,0.51144
HDGFRP2,-0.029161,0.51163
AGBL2,-0.029341,0.5117
MAPK6,-0.029758,0.51187
LOC100506248,-0.029968,0.51195
TMOD2,-0.030076,0.512
SPAG1,-0.030493,0.51216
WRB,-0.030977,0.51236
TRRAP,-0.030986,0.51236
HEATR9,-0.031086,0.5124
DHX40,-0.031117,0.51241
KIAA1804,-0.031126,0.51242
FBXO40,-0.031152,0.51243
DSEL,-0.031341,0.5125
LOC101928764,-0.031722,0.51265
LCE3C,-0.031902,0.51272
NPR1,-0.031881,0.51272
ZNF195,-0.032024,0.51277
PTPN3,-0.032182,0.51284
NPVF,-0.032221,0.51285
UBFD1,-0.032258,0.51287
DDX58,-0.032289,0.51288
RNF219,-0.033054,0.51318
BIN3,-0.033113,0.51321
KL,-0.03317,0.51323
SERTAD3,-0.033205,0.51324
ITGB5,-0.033394,0.51332
PALM3,-0.033459,0.51335
RBP4,-0.033694,0.51344
MTUS2,-0.033711,0.51345
CCDC115,-0.033728,0.51345
MARC1,-0.033958,0.51354
ARMC1,-0.034051,0.51358
MROH8,-0.034204,0.51364
OR13C4,-0.034313,0.51369
SUGCT,-0.034354,0.5137
ASB1,-0.034478,0.51375
SYT2,-0.034689,0.51384
SLC16A11,-0.034882,0.51391
ZNF239,-0.034878,0.51391
C10orf11,-0.034979,0.51395
RAB42,-0.035265,0.51407
PURB,-0.035401,0.51412
CSPG4,-0.035606,0.5142
TATDN3,-0.035702,0.51424
INSR,-0.035842,0.5143
RBBP8,-0.035878,0.51431
CSN1S1,-0.035931,0.51433
INSL4,-0.035934,0.51433
PCGF5,-0.035965,0.51434
WDR62,-0.036004,0.51436
AP3M2,-0.036124,0.51441
PTP4A1,-0.036212,0.51444
REC8,-0.036314,0.51448
HS6ST1,-0.036429,0.51453
FLT3,-0.036654,0.51462
GZMM,-0.036907,0.51472
G0S2,-0.036935,0.51473
CLDN23,-0.036972,0.51475
ZNF816-ZNF321P,-0.036972,0.51475
OR5H2,-0.037675,0.51503
HSD3B2,-0.037874,0.51511
CASP1,-0.037958,0.51514
EARS2,-0.038003,0.51516
CAMSAP1,-0.038178,0.51523
COG5,-0.038544,0.51537
THOC6,-0.038572,0.51538
FBXO31,-0.038713,0.51544
SGCE,-0.038725,0.51545
PSMB4,-0.038983,0.51555
LTBR,-0.039059,0.51558
LRP2,-0.039169,0.51562
SLA,-0.039179,0.51563
FAM129A,-0.039455,0.51574
TSHR,-0.03954,0.51577
SETDB1,-0.039537,0.51577
NDUFA3,-0.039659,0.51582
ACACB,-0.039736,0.51585
EME1,-0.039874,0.5159
ITIH4,-0.040567,0.51618
EPRS,-0.040864,0.5163
TBCB,-0.041145,0.51641
NNT,-0.041146,0.51641
SLITRK3,-0.041302,0.51647
IRF9,-0.041525,0.51656
FAXDC2,-0.041543,0.51657
RAB43,-0.041655,0.51661
TOP2B,-0.041696,0.51663
PNKP,-0.041891,0.51671
CLEC3B,-0.042449,0.51693
ZNF69,-0.042643,0.51701
MUC15,-0.042661,0.51701
PLEKHA7,-0.043072,0.51718
ZNF493,-0.043203,0.51723
FASTKD2,-0.043305,0.51727
FGFR4,-0.043572,0.51738
LRFN4,-0.043616,0.51739
NUP37,-0.043771,0.51746
IKBIP,-0.043904,0.51751
GGT1,-0.044234,0.51764
KMO,-0.044258,0.51765
PSMD5,-0.044438,0.51772
RCBTB1,-0.044458,0.51773
ARHGEF3,-0.044555,0.51777
NCKAP5,-0.044584,0.51778
DNAJC3,-0.044627,0.5178
UHRF1BP1L,-0.044714,0.51783
CAPZA1,-0.044746,0.51784
FAM118A,-0.044837,0.51788
TUBB1,-0.044855,0.51789
PRG3,-0.044893,0.5179
C19orf84,-0.044922,0.51792
FLT3LG,-0.044939,0.51792
LOC101927824,-0.045064,0.51797
TAB1,-0.045105,0.51799
ITGAM,-0.045419,0.51811
CALCOCO1,-0.045484,0.51814
PSD4,-0.045531,0.51816
RORA,-0.045769,0.51825
SAMSN1,-0.045809,0.51827
STK40,-0.045851,0.51829
OR4E2,-0.046292,0.51846
OR10G2,-0.046324,0.51847
A1BG,-0.046449,0.51852
FBXW2,-0.046452,0.51852
CCNA2,-0.046468,0.51853
FLAD1,-0.046502,0.51854
LENEP,-0.046502,0.51854
KCTD12,-0.04648,0.51854
CLDND2,-0.046624,0.51859
CERS2,-0.046916,0.51871
METTL15,-0.047046,0.51876
SPSB2,-0.047226,0.51883
SATB1,-0.047421,0.51891
GBP7,-0.04767,0.51901
PILRB,-0.048251,0.51924
KCNIP4,-0.048309,0.51927
RBP7,-0.04877,0.51945
ATP5C1,-0.048903,0.5195
TMPRSS4,-0.049131,0.51959
PSMD11,-0.049196,0.51962
ADAM9,-0.049417,0.51971
RPGRIP1,-0.04942,0.51971
PLCXD3,-0.049429,0.51971
UNC119,-0.049568,0.51977
FBXO46,-0.049721,0.51983
CRIM1,-0.049904,0.5199
SERPINB11,-0.049942,0.51992
CORO1C,-0.050051,0.51996
HS6ST3,-0.050168,0.52001
ARNTL,-0.050298,0.52006
MAD2L2,-0.050417,0.5201
SMOX,-0.05042,0.52011
TNFRSF9,-0.050631,0.52019
BMPR2,-0.050644,0.5202
CAPN1,-0.050678,0.52021
POMGNT2,-0.050835,0.52027
NAPSA,-0.051078,0.52037
TRNAU1AP,-0.051103,0.52038
TMEM69,-0.051131,0.52039
DCP1B,-0.051245,0.52043
COX6B2,-0.051261,0.52044
PICK1,-0.051323,0.52047
GLYAT,-0.051731,0.52063
NFRKB,-0.052016,0.52074
OAS3,-0.05227,0.52084
EIF3E,-0.05242,0.5209
PDE6G,-0.052464,0.52092
LPAR2,-0.052455,0.52092
FAN1,-0.052673,0.521
SEC14L4,-0.052759,0.52104
ALG5,-0.05347,0.52132
OR2A12,-0.053518,0.52134
LRRC23,-0.053608,0.52138
NCALD,-0.053717,0.52142
RAPGEF4,-0.05386,0.52148
PHLDB1,-0.054145,0.52159
CLASRP,-0.054359,0.52168
POU3F3,-0.05449,0.52173
SNRPD2,-0.054672,0.5218
AVEN,-0.054748,0.52183
PIGP,-0.054779,0.52184
HES3,-0.05493,0.5219
NXN,-0.055096,0.52197
CDS2,-0.055355,0.52207
KIF16B,-0.05555,0.52215
ECHDC3,-0.055626,0.52218
KCTD18,-0.055816,0.52226
MDH1B,-0.055862,0.52227
CELF2,-0.056145,0.52239
ZCCHC17,-0.056308,0.52245
CNTN1,-0.056472,0.52252
CHAT,-0.056486,0.52252
GCFC2,-0.056493,0.52253
MRGPRF,-0.056842,0.52266
QRICH2,-0.057054,0.52275
ITFG2,-0.057134,0.52278
SCRN1,-0.057252,0.52283
RPL38,-0.057363,0.52287
MAP1LC3B,-0.057544,0.52294
PPIG,-0.057616,0.52297
KIFC3,-0.057815,0.52305
ADM,-0.057816,0.52305
KRBOX1,-0.057901,0.52309
FKBP1B,-0.057976,0.52312
ACY3,-0.058192,0.5232
ICAM1,-0.0583,0.52325
ZCCHC10,-0.058591,0.52336
PPP1CB,-0.058647,0.52338
OR13C5,-0.058819,0.52345
OR52E2,-0.058908,0.52349
LRRN2,-0.058963,0.52351
OR6C74,-0.05901,0.52353
UCN,-0.059322,0.52365
ACP2,-0.059403,0.52368
ACTR3B,-0.05946,0.52371
TNFRSF11B,-0.05947,0.52371
ACAT2,-0.059527,0.52373
KCNJ9,-0.059719,0.52381
MAG,-0.059922,0.52389
NBL1,-0.060005,0.52392
MON1B,-0.060027,0.52393
OR4C11,-0.060076,0.52395
ANKRD18A,-0.060148,0.52398
ARL14,-0.060216,0.52401
POLR2I,-0.060272,0.52403
ITGA2B,-0.060409,0.52408
NR1D2,-0.060557,0.52414
TMEM232,-0.060707,0.5242
PTAFR,-0.060826,0.52425
MEI4,-0.061175,0.52439
NOL12,-0.061346,0.52446
LOC101928722,-0.061374,0.52447
TRIP6,-0.061431,0.52449
FAM214A,-0.062184,0.52479
UGT2B10,-0.062208,0.5248
RAD51D,-0.062435,0.52489
LTV1,-0.062536,0.52493
LIMK1,-0.062555,0.52494
STX1A,-0.062648,0.52498
COASY,-0.062673,0.52499
CDKL4,-0.063092,0.52515
NR6A1,-0.063188,0.52519
GPR75,-0.063286,0.52523
PAFAH1B3,-0.063365,0.52526
RMDN2,-0.063401,0.52528
SLC36A1,-0.063785,0.52543
MTFR2,-0.063921,0.52548
R3HDML,-0.064043,0.52553
RFTN2,-0.0642,0.52559
ZSCAN22,-0.064309,0.52564
RDM1,-0.064461,0.5257
FYCO1,-0.064705,0.5258
PDLIM3,-0.065052,0.52593
ABHD2,-0.065324,0.52604
SLC22A11,-0.065929,0.52628
HS3ST5,-0.065953,0.52629
PDLIM5,-0.066083,0.52634
ARHGAP32,-0.066091,0.52635
KCTD3,-0.066161,0.52638
ST6GALNAC4,-0.066303,0.52643
TTC4,-0.066366,0.52646
PCDHB15,-0.066476,0.5265
TMTC4,-0.066639,0.52657
KCTD1,-0.066777,0.52662
RIC1,-0.067024,0.52672
PRPF40A,-0.067133,0.52676
NBEAL2,-0.06715,0.52677
ATN1,-0.067162,0.52677
C2orf80,-0.067311,0.52683
ANKRD40,-0.067386,0.52686
SYT1,-0.067395,0.52687
CHD9,-0.067611,0.52695
SOX1,-0.067707,0.52699
CPSF3L,-0.067747,0.52701
DMRTC2,-0.06791,0.52707
AFMID,-0.06794,0.52708
LYPD6,-0.06792,0.52708
ANAPC10,-0.067999,0.52711
CNTFR,-0.068042,0.52712
WFDC1,-0.068376,0.52726
GPRIN3,-0.068443,0.52728
DHX30,-0.068574,0.52734
FKTN,-0.068586,0.52734
FBLN2,-0.068635,0.52736
SMIM17,-0.068746,0.5274
PABPC4,-0.068731,0.5274
ZNF436,-0.069016,0.52751
SSTR1,-0.069114,0.52755
LOC101928552,-0.069237,0.5276
MINOS1-NBL1,-0.069261,0.52761
NTNG2,-0.069364,0.52765
ZFYVE27,-0.069646,0.52776
STBD1,-0.069809,0.52783
FOXL2,-0.069846,0.52784
ATP10A,-0.06985,0.52784
MINOS1,-0.069892,0.52786
ANXA9,-0.069893,0.52786
MANBA,-0.069978,0.52789
TRAT1,-0.070117,0.52795
MYOM1,-0.070222,0.52799
SRF,-0.070798,0.52822
PLEKHF1,-0.070817,0.52823
TMEM145,-0.070888,0.52826
REEP1,-0.070893,0.52826
TMEM185B,-0.070922,0.52827
KRT76,-0.070925,0.52827
PRR19,-0.070964,0.52829
CATSPER3,-0.071329,0.52843
KIAA1549L,-0.071348,0.52844
NPIPA5,-0.071465,0.52849
FCGR2A,-0.071726,0.52859
EXOSC3,-0.071738,0.52859
PCTP,-0.071853,0.52864
ADCY6,-0.071912,0.52866
XRCC1,-0.072536,0.52891
CYP2C9,-0.072588,0.52893
ZFAND5,-0.072699,0.52898
CRISP3,-0.072899,0.52906
TTC24,-0.07321,0.52918
TCTN2,-0.073333,0.52923
SLC35G3,-0.073771,0.5294
INF2,-0.073833,0.52943
EVL,-0.074163,0.52956
ZNF460,-0.074268,0.5296
ZC3H15,-0.074415,0.52966
CTNS,-0.074856,0.52984
TPR,-0.075051,0.52991
ACAN,-0.075331,0.53002
NQO2,-0.075479,0.53008
OR5L2,-0.07547,0.53008
VSIG8,-0.075924,0.53026
PGAM1,-0.07608,0.53032
FUK,-0.076084,0.53032
STX11,-0.076139,0.53035
ENO2,-0.076164,0.53036
TMCO6,-0.076255,0.53039
PPP1R3A,-0.076275,0.5304
FAM83E,-0.076334,0.53042
NENF,-0.076352,0.53043
FBXO36,-0.076389,0.53045
ZNF207,-0.07652,0.5305
RNH1,-0.076564,0.53051
RAPSN,-0.076606,0.53053
HSD17B13,-0.076674,0.53056
WBP4,-0.076717,0.53058
COL6A5,-0.076743,0.53059
ACAP3,-0.076778,0.5306
OR8K1,-0.077057,0.53071
CEACAM4,-0.077085,0.53072
LRRCC1,-0.077202,0.53077
MCFD2,-0.077378,0.53084
GATA2,-0.077616,0.53093
LPAR6,-0.077869,0.53103
PARP12,-0.077951,0.53107
DIRC2,-0.078169,0.53115
INTS1,-0.078309,0.53121
NFATC1,-0.078435,0.53126
ACADSB,-0.078595,0.53132
ZNF112,-0.078873,0.53143
CALM1,-0.078912,0.53145
TTF1,-0.078992,0.53148
ZNF385C,-0.079056,0.53151
RAB23,-0.079155,0.53155
SAXO1,-0.079476,0.53167
SART1,-0.079732,0.53177
CALML4,-0.079968,0.53187
NTN1,-0.08009,0.53192
GNG12,-0.080228,0.53197
PRSS42,-0.080346,0.53202
LGALS7,-0.080983,0.53227
GJA9,-0.080978,0.53227
KCNMB1,-0.08106,0.5323
CNNM1,-0.081122,0.53233
FGF12,-0.081292,0.5324
C16orf90,-0.081916,0.53264
SDC1,-0.082159,0.53274
MUC7,-0.082396,0.53283
BATF,-0.082541,0.53289
TLR10,-0.082741,0.53297
SH3BGR,-0.082841,0.53301
ATP8B4,-0.083047,0.53309
OR6K3,-0.083069,0.5331
RAB3IL1,-0.083187,0.53315
ATP6V1D,-0.083197,0.53315
IPP,-0.083293,0.53319
MEF2BNB-MEF2B,-0.083295,0.53319
CRYBA2,-0.083309,0.5332
KIN,-0.0837,0.53335
TIGD5,-0.083923,0.53344
COQ3,-0.084004,0.53347
KCNT2,-0.083992,0.53347
PARVG,-0.08401,0.53348
OR6C75,-0.084152,0.53353
UQCC2,-0.084159,0.53354
R3HDM1,-0.084238,0.53357
NCAN,-0.084253,0.53357
BCL10,-0.084432,0.53364
TRAPPC1,-0.084413,0.53364
VPS52,-0.084502,0.53367
CBLN1,-0.084815,0.5338
PXMP4,-0.084839,0.53381
NEDD1,-0.084998,0.53387
URI1,-0.085137,0.53392
ACTR5,-0.085204,0.53395
ZBTB18,-0.085408,0.53403
FMNL3,-0.085816,0.53419
AMDHD1,-0.085892,0.53422
SDC3,-0.085918,0.53423
ANKZF1,-0.085925,0.53424
MAPK3,-0.086102,0.53431
THOC7,-0.086117,0.53431
C17orf75,-0.086158,0.53433
PAM16,-0.086186,0.53434
KRT10,-0.086232,0.53436
PSMG2,-0.086347,0.5344
TRERF1,-0.086375,0.53442
ISOC1,-0.086373,0.53442
OASL,-0.086648,0.53452
C19orf66,-0.086931,0.53464
EXOSC1,-0.08696,0.53465
KISS1,-0.086994,0.53466
KIAA1755,-0.087024,0.53467
RNF113B,-0.087018,0.53467
FNDC1,-0.087167,0.53473
PLA2G4F,-0.087214,0.53475
NPAS1,-0.087277,0.53477
LYRM7,-0.087338,0.5348
FGL1,-0.08734,0.5348
B4GALT7,-0.087452,0.53484
LACE1,-0.087483,0.53486
ALOX15,-0.087976,0.53505
TP53RK,-0.087961,0.53505
GRAMD1B,-0.088122,0.53511
CREB3L2,-0.088343,0.5352
MYT1L,-0.088432,0.53523
NR3C2,-0.088695,0.53534
LOC101928548,-0.088738,0.53535
PLEKHO1,-0.088743,0.53536
HTR1D,-0.088795,0.53538
JPH3,-0.089108,0.5355
JAZF1,-0.089797,0.53578
ADGRL4,-0.089821,0.53579
CDKL3,-0.090041,0.53587
MSTO1,-0.090132,0.53591
PGP,-0.09014,0.53591
PRKAA2,-0.090241,0.53595
MPV17,-0.090373,0.536
ZNF714,-0.090384,0.53601
RNASE1,-0.090473,0.53604
MRGPRX3,-0.090604,0.5361
EIF4EBP2,-0.090706,0.53614
PPP1R17,-0.090952,0.53623
TTC13,-0.09128,0.53636
MUC3A,-0.091275,0.53636
ANO8,-0.091905,0.53661
NHEJ1,-0.091955,0.53663
NRCAM,-0.092006,0.53665
GPA33,-0.091988,0.53665
MRPL16,-0.091989,0.53665
KRTAP10-7,-0.092112,0.5367
FGFRL1,-0.092185,0.53672
MRGPRX4,-0.092446,0.53683
PSG8,-0.092439,0.53683
ZNF707,-0.092597,0.53689
TRIM34,-0.092795,0.53697
GFPT2,-0.09297,0.53704
AANAT,-0.093195,0.53713
APTX,-0.093322,0.53718
CPNE4,-0.093419,0.53721
EYA1,-0.093643,0.5373
CD70,-0.093825,0.53738
ASIC3,-0.093856,0.53739
ITPR2,-0.093922,0.53741
LOC101927681,-0.093948,0.53742
TMEM234,-0.093959,0.53743
KRTAP4-12,-0.09404,0.53746
OR4P4,-0.094092,0.53748
C2orf44,-0.094088,0.53748
LOC100129083,-0.094418,0.53761
COL11A2,-0.094425,0.53761
DUSP4,-0.094448,0.53762
DOK5,-0.094498,0.53764
MRPS9,-0.094492,0.53764
NUDCD1,-0.094616,0.53769
DDX55,-0.094708,0.53773
WDR63,-0.094724,0.53773
UAP1L1,-0.095077,0.53787
VTA1,-0.095134,0.5379
MICAL2,-0.095661,0.5381
FNDC3A,-0.095779,0.53815
EXO5,-0.095826,0.53817
DCUN1D5,-0.095965,0.53823
GIMAP7,-0.096073,0.53827
AP1G2,-0.09621,0.53832
DNAJC11,-0.096318,0.53837
ABCB5,-0.096465,0.53842
LRRC47,-0.096474,0.53843
ZP3,-0.096541,0.53845
CTSZ,-0.096693,0.53851
IZUMO1R,-0.096793,0.53855
POLK,-0.097254,0.53874
DHTKD1,-0.097647,0.53889
PDE1C,-0.097751,0.53893
RAP2A,-0.097888,0.53899
COX6A1,-0.09792,0.539
CYP46A1,-0.097964,0.53902
C1RL,-0.097991,0.53903
PRDM1,-0.097984,0.53903
POLE,-0.098024,0.53904
BMP6,-0.098199,0.53911
CFHR3,-0.098214,0.53912
TMEM176A,-0.098296,0.53915
IL27,-0.098576,0.53926
PCYT1A,-0.098641,0.53929
AKT1S1,-0.098806,0.53935
CREM,-0.098829,0.53936
CLPTM1L,-0.098995,0.53943
ZNF691,-0.098991,0.53943
SLC6A18,-0.099028,0.53944
EIF2S1,-0.099251,0.53953
BHMG1,-0.099429,0.5396
ZBTB43,-0.09969,0.5397
MMD,-0.0997,0.53971
CCDC25,-0.099933,0.5398
DDX54,-0.099983,0.53982
S100Z,-0.10009,0.53986
CLDN24,-0.10015,0.53989
C15orf39,-0.10041,0.53999
PIGC,-0.10046,0.54001
RAD52,-0.1007,0.54011
HIBCH,-0.10105,0.54024
LOC100507462,-0.10118,0.5403
ERCC6,-0.10133,0.54036
ISCA2,-0.1014,0.54038
S100A10,-0.10221,0.5407
NUP188,-0.10222,0.54071
C9orf64,-0.10225,0.54072
KRT13,-0.1024,0.54078
RASL10B,-0.10255,0.54084
FANCM,-0.10265,0.54088
DNAJB8,-0.10322,0.54111
UBE2B,-0.10338,0.54117
CTSO,-0.10346,0.5412
DNMT1,-0.10348,0.54121
PCDH8,-0.1035,0.54122
LIPI,-0.10355,0.54123
SHPK,-0.10389,0.54137
FRAS1,-0.10416,0.54148
CHST14,-0.10428,0.54153
PHGDH,-0.10431,0.54154
DBX2,-0.10474,0.54171
CHML,-0.10479,0.54173
OR13C2,-0.10482,0.54174
AQP12A,-0.10529,0.54193
LIPT1,-0.10534,0.54195
IPO5,-0.10535,0.54195
GLIS3,-0.10577,0.54212
OR11G2,-0.10577,0.54212
TCOF1,-0.10602,0.54222
APOBEC3A,-0.10622,0.5423
HDAC10,-0.10633,0.54234
FGF2,-0.10635,0.54235
CGA,-0.10671,0.54249
EMID1,-0.10695,0.54258
PRR14,-0.10711,0.54265
OR13C3,-0.10755,0.54282
CCDC69,-0.10783,0.54293
ARRB2,-0.10805,0.54302
SLC6A4,-0.10809,0.54304
ERP44,-0.10812,0.54305
KCNA4,-0.10819,0.54308
FGF5,-0.10822,0.54309
LARS2,-0.10836,0.54315
GPR25,-0.10863,0.54325
GALNT4,-0.10879,0.54332
POC1B-GALNT4,-0.10879,0.54332
CLSTN3,-0.10891,0.54336
CPVL,-0.1089,0.54336
KRT20,-0.10913,0.54345
EPHB3,-0.10937,0.54354
HECW2,-0.10957,0.54363
RPL10L,-0.1096,0.54364
MTHFD1,-0.10981,0.54372
SUSD6,-0.10986,0.54374
SIRT2,-0.11005,0.54381
SOX30,-0.11017,0.54386
SLAMF9,-0.11018,0.54387
PRR11,-0.11099,0.54419
NKX2-6,-0.11128,0.5443
METTL16,-0.11131,0.54432
MYOG,-0.11138,0.54434
TROAP,-0.11139,0.54434
PMAIP1,-0.11142,0.54436
LRRC24,-0.11148,0.54438
PARK7,-0.11163,0.54444
PNPO,-0.11202,0.5446
ICOSLG,-0.11234,0.54472
LAP3,-0.11246,0.54477
SF3B1,-0.11248,0.54478
OXSM,-0.11252,0.54479
KAZN,-0.11264,0.54484
FLII,-0.11266,0.54485
CCDC130,-0.11281,0.54491
C14orf159,-0.11284,0.54492
LOX,-0.11299,0.54498
OR52I1,-0.11314,0.54504
MAPK11,-0.11314,0.54504
EML5,-0.11316,0.54505
PAWR,-0.11332,0.54511
ZGRF1,-0.11335,0.54512
APOBEC3B,-0.11373,0.54527
KIF27,-0.11449,0.54558
MARK3,-0.11458,0.54561
PIH1D1,-0.11491,0.54574
SPR,-0.11502,0.54579
SCG2,-0.1152,0.54586
SLC7A14,-0.11538,0.54593
SPINT1,-0.1154,0.54594
LOC100506718,-0.11543,0.54595
ABCA13,-0.11561,0.54602
GYPB,-0.11561,0.54602
FAT1,-0.11577,0.54608
IQCF1,-0.11586,0.54612
OR1E2,-0.11596,0.54616
HTR6,-0.11597,0.54616
OR5AK2,-0.11634,0.54631
TTC9C,-0.11666,0.54644
NLRP8,-0.11672,0.54646
LOC101928108,-0.11688,0.54652
DMRTB1,-0.11745,0.54675
TPI1,-0.11757,0.54679
ZNF341,-0.11768,0.54684
MYL12B,-0.11837,0.54711
TSPAN1,-0.11851,0.54717
LRRC8C,-0.11868,0.54724
PALB2,-0.11905,0.54738
NEDD4,-0.11943,0.54753
COL10A1,-0.11959,0.5476
IL7R,-0.12034,0.54789
AP5S1,-0.12035,0.5479
NGLY1,-0.12053,0.54797
SNRNP40,-0.12078,0.54807
GKN2,-0.12085,0.54809
ZNF662,-0.12087,0.5481
IFT80,-0.12092,0.54812
GPBP1L1,-0.12093,0.54813
ZNF20,-0.12149,0.54835
NUBPL,-0.12158,0.54838
TRIM65,-0.12166,0.54842
USP47,-0.12171,0.54844
CLN3,-0.1218,0.54847
TBC1D10A,-0.12228,0.54866
EEF1A2,-0.12238,0.5487
RPL18,-0.12238,0.5487
CASC10,-0.12239,0.54871
CNTNAP5,-0.1224,0.54871
GNG13,-0.12244,0.54872
PEX5L,-0.12259,0.54878
COL19A1,-0.12262,0.5488
ITGB8,-0.1232,0.54902
ZNF598,-0.12344,0.54912
EPHA10,-0.12353,0.54916
KLK6,-0.12361,0.54919
DSCAML1,-0.12363,0.5492
B3GNT8,-0.12366,0.54921
CCDC159,-0.1237,0.54922
C9orf131,-0.12371,0.54923
UBXN8,-0.1243,0.54946
HSD17B1,-0.12445,0.54952
VMP1,-0.12462,0.54959
SORBS2,-0.12483,0.54967
STARD5,-0.12495,0.54972
RBP5,-0.12504,0.54976
RBM26,-0.12508,0.54977
SAMD13,-0.12515,0.5498
NOM1,-0.12526,0.54984
IGFBP1,-0.12526,0.54984
HOXD8,-0.12533,0.54987
TADA2A,-0.12546,0.54992
PRPF8,-0.12549,0.54993
SNAPC3,-0.12562,0.54998
KRT19,-0.12565,0.55
HSPBAP1,-0.1259,0.55009
CYP8B1,-0.12607,0.55016
TRIM50,-0.12611,0.55018
PLBD1,-0.12623,0.55022
PDCD10,-0.12647,0.55032
MSH5,-0.12664,0.55039
CLIC1,-0.12664,0.55039
SAPCD1,-0.12664,0.55039
DDAH2,-0.12664,0.55039
ANP32D,-0.12702,0.55054
ARL6IP6,-0.12707,0.55056
RAB37,-0.12708,0.55056
ABCC6,-0.12713,0.55058
GGA2,-0.12716,0.55059
CEP128,-0.1272,0.55061
ILF2,-0.12733,0.55066
SLAMF8,-0.12759,0.55076
LIM2,-0.12775,0.55083
CLN6,-0.1279,0.55089
NR4A1,-0.128,0.55092
MAGEL2,-0.12803,0.55094
C15orf41,-0.12807,0.55095
ZNF548,-0.12808,0.55096
TCF7,-0.12811,0.55097
MAPKAPK3,-0.12823,0.55102
LRRC26,-0.12826,0.55103
SLC30A2,-0.1283,0.55104
FKBP6,-0.12844,0.5511
MYOM2,-0.12847,0.55111
AFF3,-0.12849,0.55112
NRXN2,-0.12867,0.55119
SIPA1L3,-0.12874,0.55122
GPR137B,-0.12883,0.55125
CD209,-0.12894,0.5513
ITGA8,-0.12913,0.55137
ZNF695,-0.12925,0.55142
RALGDS,-0.12971,0.5516
CCDC171,-0.12974,0.55161
ECHDC2,-0.13003,0.55173
MSRB2,-0.13014,0.55177
SHMT1,-0.13016,0.55178
ZNF215,-0.13038,0.55187
DQX1,-0.13042,0.55188
SPATA31E1,-0.13045,0.55189
STAM,-0.13055,0.55193
U2SURP,-0.13061,0.55196
PLEKHH3,-0.13093,0.55208
DEF8,-0.13105,0.55213
KCNG1,-0.13115,0.55217
KCNMB3,-0.13117,0.55218
BPIFB6,-0.1313,0.55223
ZNF540,-0.13158,0.55234
FBLN5,-0.1316,0.55235
IFT27,-0.13172,0.5524
FHIT,-0.1321,0.55255
LONP2,-0.13212,0.55256
CTNNA2,-0.13239,0.55266
DNAJB6,-0.13247,0.55269
CIDEC,-0.13251,0.55271
OIT3,-0.13269,0.55278
ARL14EP,-0.13274,0.5528
PYROXD2,-0.13282,0.55283
STK38L,-0.13289,0.55286
NLRC4,-0.13316,0.55297
C15orf54,-0.13338,0.55305
WDFY1,-0.13351,0.5531
SRL,-0.13358,0.55313
ETV6,-0.13367,0.55317
SPDYA,-0.1337,0.55318
FUT1,-0.13392,0.55327
RAB3C,-0.13397,0.55329
LOC100287387,-0.13444,0.55347
ZC3H18,-0.13457,0.55352
GPR141,-0.13461,0.55354
FAM168B,-0.13471,0.55358
SPATA19,-0.13501,0.5537
DDX19B,-0.13516,0.55376
PPIL4,-0.13522,0.55378
C1orf52,-0.13548,0.55389
ATG4B,-0.13578,0.554
IGF1,-0.13581,0.55402
ABCA4,-0.13612,0.55414
GFRA1,-0.13624,0.55418
MFGE8,-0.13628,0.5542
POLR2G,-0.13653,0.5543
ADGRE1,-0.13659,0.55432
KIF18A,-0.13683,0.55442
LOC101059906,-0.13691,0.55445
SPTSSA,-0.137,0.55448
SLFN12L,-0.13699,0.55448
SYT5,-0.13704,0.5545
CCL16,-0.13714,0.55454
