symbol,ZSTAT,P
SMPD1,-0.11172,0.54448
RNF144B,-0.11176,0.54449
SPRR3,-0.11182,0.54452
FAM101A,-0.11182,0.54452
GNAI1,-0.11218,0.54466
IL7,-0.11238,0.54474
SNX24,-0.11238,0.54474
SULT1C2,-0.11239,0.54474
SH3BP2,-0.11243,0.54476
DR1,-0.11253,0.5448
DSTN,-0.11269,0.54486
WFS1,-0.11288,0.54494
RBBP5,-0.11296,0.54497
HIST2H2AB,-0.11333,0.54511
MVP,-0.11345,0.54516
INSRR,-0.1137,0.54526
LITAF,-0.11386,0.54533
C1orf111,-0.11409,0.54542
EXOC6,-0.11413,0.54543
GIPC1,-0.11419,0.54546
IFT20,-0.11427,0.54549
AAR2,-0.11429,0.5455
SLC13A3,-0.1143,0.5455
STRADB,-0.11431,0.54551
LOC101928635,-0.11438,0.54553
LOC101929519,-0.11452,0.54559
LOC100129940,-0.11473,0.54567
NR2E3,-0.1148,0.5457
EPS8L3,-0.11522,0.54586
APOBEC3C,-0.11529,0.54589
OR6C1,-0.11533,0.54591
SH2D7,-0.11565,0.54603
PRKCI,-0.11573,0.54607
CCNYL1,-0.11588,0.54613
CFAP43,-0.11592,0.54614
KDR,-0.11627,0.54628
NARFL,-0.1164,0.54633
CHSY1,-0.11643,0.54634
C1orf167,-0.11663,0.54642
FDFT1,-0.11685,0.54651
PRDM13,-0.11706,0.54659
TFAP2E,-0.11716,0.54663
PCDHB3,-0.11714,0.54663
FRG1,-0.11723,0.54666
PPP2R5E,-0.11749,0.54677
DNAJB6,-0.1175,0.54677
KRTAP29-1,-0.11758,0.5468
ADCK5,-0.11783,0.5469
RARS2,-0.11788,0.54692
WDR31,-0.11791,0.54693
CNN1,-0.11797,0.54695
ZNF292,-0.11796,0.54695
FAM149A,-0.11838,0.54712
PNMAL2,-0.11842,0.54713
FAM189A1,-0.11867,0.54723
ABCB4,-0.11879,0.54728
TCF24,-0.11917,0.54743
TNFAIP3,-0.11926,0.54746
ADAMTSL5,-0.11928,0.54747
CNTF,-0.11953,0.54757
PRDM4,-0.11956,0.54758
GLMN,-0.11968,0.54763
TEX9,-0.11976,0.54766
MYO1B,-0.12005,0.54778
FTMT,-0.12021,0.54784
HBE1,-0.12025,0.54786
SLC23A2,-0.12081,0.54808
TAS2R43,-0.12082,0.54808
UBA7,-0.12083,0.54809
AQR,-0.12102,0.54816
FARP2,-0.12125,0.54825
ABCA6,-0.12128,0.54827
SH2D1B,-0.1214,0.54831
OR52I1,-0.12153,0.54837
HBD,-0.1216,0.54839
IFNB1,-0.12168,0.54842
CDH8,-0.12166,0.54842
CHD3,-0.1217,0.54843
OR2L8,-0.12197,0.54854
ADI1,-0.12212,0.5486
SPRR1A,-0.12226,0.54865
AMOTL1,-0.12235,0.54869
HIST1H3J,-0.12268,0.54882
SPEF1,-0.12283,0.54888
KRTAP21-1,-0.12299,0.54894
KRT1,-0.12317,0.54901
TOM1L1,-0.12324,0.54904
MRPL36,-0.12349,0.54914
RNF182,-0.12401,0.54935
G6PC,-0.12418,0.54942
LUC7L3,-0.12434,0.54948
UTP15,-0.12437,0.54949
SLC9A5,-0.12494,0.54971
CCDC96,-0.12497,0.54973
PRLR,-0.125,0.54974
RPEL1,-0.12501,0.54974
RBP7,-0.12506,0.54976
PRDX5,-0.1251,0.54978
CLDN18,-0.12584,0.55007
GLTSCR1,-0.12584,0.55007
GULP1,-0.12596,0.55012
KCNC2,-0.12603,0.55015
PAG1,-0.12628,0.55024
GUCA1B,-0.12659,0.55037
SLC24A5,-0.12667,0.5504
TMEM230,-0.12673,0.55042
AP1G2,-0.12684,0.55047
KRT78,-0.12689,0.55048
ITLN2,-0.12708,0.55056
FXYD7,-0.12748,0.55072
ANAPC15,-0.12767,0.55079
KCNH2,-0.12772,0.55082
PROK2,-0.12779,0.55084
GPR151,-0.12787,0.55087
C18orf54,-0.12785,0.55087
EGR4,-0.12793,0.5509
GOLGA7,-0.12805,0.55095
NMS,-0.12823,0.55102
FAM69A,-0.12827,0.55103
FBLN1,-0.12848,0.55112
GINS3,-0.12857,0.55115
TMCO2,-0.12893,0.55129
C22orf31,-0.1291,0.55136
DMRTC2,-0.12925,0.55142
FHOD1,-0.1293,0.55144
VMAC,-0.12934,0.55146
FAM76A,-0.12945,0.5515
SIGLEC11,-0.12982,0.55165
PRPF18,-0.12991,0.55168
OCM,-0.13018,0.55179
SYBU,-0.13025,0.55182
LOC100505555,-0.13029,0.55183
CEP85,-0.13031,0.55184
ANKRD11,-0.13037,0.55186
C20orf197,-0.13049,0.55191
MEGF11,-0.13066,0.55198
TMOD4,-0.13076,0.55202
SPRR2D,-0.13078,0.55202
ARID5B,-0.13081,0.55204
ISX,-0.13085,0.55205
TARM1,-0.13094,0.55209
GOLGB1,-0.13103,0.55212
PKP2,-0.13108,0.55214
COL3A1,-0.13109,0.55215
PLA2G7,-0.13119,0.55219
DHX35,-0.1312,0.55219
ZNF765,-0.13128,0.55222
ADNP2,-0.13146,0.55229
FAM102A,-0.13162,0.55236
AP2A2,-0.13162,0.55236
TCP10,-0.13164,0.55236
TIPIN,-0.13165,0.55237
ANKRD23,-0.13181,0.55243
PKM,-0.13196,0.55249
PDIK1L,-0.13198,0.5525
INHBC,-0.13234,0.55264
KRTAP10-9,-0.13237,0.55265
BEND5,-0.13237,0.55265
CAPS,-0.13268,0.55278
CDH26,-0.13297,0.55289
GATS,-0.13299,0.5529
AKR1E2,-0.13308,0.55293
DNAJB12,-0.13369,0.55318
ATG9A,-0.13378,0.55321
BORA,-0.1339,0.55326
TRIM43B,-0.13407,0.55333
EHBP1,-0.1341,0.55334
CACNA1C,-0.13418,0.55337
DEFB126,-0.13436,0.55344
OLFM2,-0.1344,0.55346
IGFL4,-0.13474,0.55359
TMTC3,-0.13478,0.55361
FIGNL1,-0.13491,0.55366
PBK,-0.13492,0.55366
DOK1,-0.13506,0.55372
AUP1,-0.13506,0.55372
PCDHB4,-0.13523,0.55379
ZCCHC17,-0.13546,0.55387
PLEKHG4,-0.13563,0.55394
CRYBB2,-0.13582,0.55402
STK16,-0.13585,0.55403
PLD5,-0.13592,0.55406
OR6B3,-0.13608,0.55412
SNCB,-0.13638,0.55424
SCRN2,-0.13638,0.55424
NKX6-2,-0.13645,0.55427
NANOGNB,-0.13644,0.55427
ZNF90,-0.13653,0.5543
RNF212,-0.13662,0.55433
TMIGD2,-0.13666,0.55435
CFAP99,-0.13669,0.55436
SPRR1B,-0.1369,0.55445
EXO5,-0.1371,0.55452
NFRKB,-0.13713,0.55454
MDFIC,-0.13742,0.55465
FOXP1,-0.13748,0.55467
RNF145,-0.13753,0.55469
TMEM132C,-0.1376,0.55472
SLC23A3,-0.1376,0.55472
NPFFR2,-0.13779,0.5548
SLC14A2,-0.13795,0.55486
MTCH1,-0.13825,0.55498
CADM2,-0.13829,0.55499
QTRT1,-0.13868,0.55515
SPIDR,-0.13871,0.55516
ZNF43,-0.13873,0.55517
FOXL2NB,-0.13881,0.5552
ATG4C,-0.1388,0.5552
HHATL,-0.13896,0.55526
PEG10,-0.13914,0.55533
ZNF512B,-0.13917,0.55534
DARS2,-0.13923,0.55536
TEX2,-0.13922,0.55536
TTC9C,-0.13926,0.55538
VNN3,-0.13932,0.5554
RNF17,-0.13935,0.55541
DCLK3,-0.13953,0.55548
ALKBH8,-0.13973,0.55556
TPSD1,-0.1399,0.55563
KLHL40,-0.14021,0.55575
COMT,-0.14041,0.55583
SPHAR,-0.14069,0.55594
MOCOS,-0.14077,0.55597
LCLAT1,-0.14094,0.55604
PELO,-0.14101,0.55607
FPR3,-0.14105,0.55609
SMOC2,-0.14135,0.5562
C15orf38-AP3S2,-0.14141,0.55623
CLLU1,-0.14143,0.55623
KRT4,-0.14186,0.55641
KCTD19,-0.14225,0.55656
FBXO10,-0.14269,0.55673
ECSIT,-0.14296,0.55684
VWA3B,-0.14303,0.55686
NDUFAF6,-0.14319,0.55693
UBE3A,-0.1433,0.55697
CAMLG,-0.14332,0.55698
LOC100506422,-0.14345,0.55703
EBAG9,-0.14376,0.55716
FRG2B,-0.14384,0.55719
BLZF1,-0.14392,0.55722
SH3D19,-0.1441,0.55729
ANKZF1,-0.14419,0.55733
PTPRJ,-0.1443,0.55737
ZNF599,-0.1443,0.55737
HMCN2,-0.1447,0.55753
SPATA17,-0.14486,0.55759
CRAT,-0.14507,0.55767
LRIG2,-0.14536,0.55779
MACF1,-0.14569,0.55792
OOEP,-0.14569,0.55792
RSPH4A,-0.14597,0.55803
CFAP36,-0.14609,0.55807
XPOT,-0.14616,0.5581
PIM3,-0.14617,0.5581
TMEM199,-0.14625,0.55814
NUP107,-0.14671,0.55832
CTDSP2,-0.14727,0.55854
SPRR2B,-0.14757,0.55866
PYROXD1,-0.14792,0.5588
WAC,-0.14794,0.55881
CCS,-0.14798,0.55882
MTMR7,-0.148,0.55883
C8orf87,-0.14844,0.559
C17orf80,-0.14844,0.559
MYL1,-0.14853,0.55904
PSMD4,-0.14854,0.55904
GABARAPL1,-0.14866,0.55909
KMT2B,-0.14869,0.5591
ARID3C,-0.14887,0.55917
ARMC7,-0.14889,0.55918
PLEKHM1,-0.14913,0.55927
DOLPP1,-0.14914,0.55928
C15orf65,-0.14929,0.55934
GGH,-0.14941,0.55938
KIAA0196,-0.14958,0.55945
TM6SF1,-0.14981,0.55954
KHDRBS3,-0.15027,0.55972
CSTB,-0.15051,0.55982
GXYLT1,-0.1507,0.55989
STARD6,-0.15074,0.55991
TMEM151B,-0.15084,0.55995
NAIF1,-0.15084,0.55995
MOS,-0.15088,0.55996
HMCN1,-0.1509,0.55997
NRXN2,-0.15091,0.55998
LRRK1,-0.15091,0.55998
TESK2,-0.15098,0.56
MPV17,-0.15144,0.56018
UQCRC1,-0.15177,0.56032
MOB3C,-0.15178,0.56032
GORASP1,-0.15184,0.56034
PPP1R3D,-0.15187,0.56035
PCNT,-0.15189,0.56036
HIGD1B,-0.15191,0.56037
SLC6A18,-0.152,0.56041
RHCE,-0.15202,0.56041
ZNF257,-0.15206,0.56043
NPSR1,-0.15215,0.56047
RAB20,-0.15256,0.56063
PTPN5,-0.15282,0.56073
ENTPD4,-0.15288,0.56075
STARD3,-0.15374,0.56109
ABCB6,-0.15382,0.56112
TBC1D13,-0.15384,0.56113
RPS23,-0.15415,0.56125
CCL14,-0.15436,0.56134
PSMF1,-0.15443,0.56137
LOC100130705,-0.1545,0.56139
PPAP2C,-0.15461,0.56143
FAM26F,-0.15492,0.56156
THOC7,-0.15507,0.56162
TRIM40,-0.15516,0.56165
ZNF177,-0.15544,0.56176
KRTAP21-2,-0.15551,0.56179
UBL5,-0.15553,0.5618
TMEM245,-0.15572,0.56187
SFT2D2,-0.15573,0.56188
FOXJ3,-0.15603,0.562
ASCL4,-0.15606,0.56201
HNRNPUL2,-0.1561,0.56202
TMEM138,-0.15614,0.56204
C8orf82,-0.15616,0.56205
QRFPR,-0.15621,0.56207
NR6A1,-0.15627,0.56209
CSTF3,-0.15626,0.56209
LYPD3,-0.15635,0.56212
CCDC27,-0.15652,0.56219
KDM6B,-0.15666,0.56224
ANKS1A,-0.1567,0.56226
ACKR2,-0.15673,0.56227
SPATA4,-0.15741,0.56254
KRTAP13-3,-0.15745,0.56256
NT5C1B,-0.15789,0.56273
GFPT1,-0.15789,0.56273
ATP6V1C2,-0.15808,0.5628
RBP4,-0.15828,0.56288
APBA2,-0.15831,0.56289
MYD88,-0.15868,0.56304
NME2,-0.15871,0.56305
EDEM1,-0.15897,0.56315
SLC4A1,-0.159,0.56316
SDK1,-0.15902,0.56317
IGSF21,-0.15906,0.56319
CXCL6,-0.15953,0.56337
ELP5,-0.15959,0.5634
DVL2,-0.15959,0.5634
OR2L3,-0.15971,0.56345
ASIP,-0.15985,0.5635
ACTR1B,-0.15992,0.56353
LOC101929211,-0.15997,0.56355
TRAPPC1,-0.16006,0.56358
CYP4A22,-0.16007,0.56359
PSMA6,-0.16038,0.56371
AGL,-0.16037,0.56371
ICA1,-0.16045,0.56374
TCTN1,-0.16054,0.56377
GMNN,-0.16072,0.56384
URGCP-MRPS24,-0.16083,0.56389
PSMA8,-0.16091,0.56392
PI4K2A,-0.16121,0.56403
PRPF38B,-0.16119,0.56403
SLA,-0.16126,0.56406
PROS1,-0.16154,0.56416
OTOG,-0.16163,0.5642
ZC3H7B,-0.16196,0.56433
PRB1,-0.16212,0.5644
KCNH7,-0.16216,0.56441
INA,-0.16224,0.56444
GNG10,-0.16233,0.56448
ARAP1,-0.16239,0.5645
SSR3,-0.16262,0.56459
COX7A2L,-0.16262,0.56459
HABP2,-0.16276,0.56464
BARHL2,-0.1628,0.56466
NUFIP2,-0.16292,0.56471
ERMN,-0.16318,0.56481
SOX6,-0.1632,0.56482
PPAP2B,-0.16347,0.56493
B3GALNT2,-0.16364,0.56499
DDI2,-0.1637,0.56502
ARHGAP23,-0.16374,0.56503
UACA,-0.16432,0.56526
GATM,-0.16447,0.56532
NME1-NME2,-0.16473,0.56542
C9orf172,-0.16472,0.56542
SBK3,-0.16516,0.56559
PRSS58,-0.16531,0.56565
ZBTB25,-0.16532,0.56565
CCDC181,-0.16531,0.56565
RASSF8,-0.16535,0.56566
RWDD3,-0.16537,0.56567
PCDHA4,-0.16536,0.56567
NR4A2,-0.16564,0.56578
SPR,-0.16591,0.56589
USP49,-0.16604,0.56594
SLC38A2,-0.16605,0.56594
ASNSD1,-0.16604,0.56594
NR4A3,-0.16606,0.56595
C9orf135,-0.16616,0.56598
RNF44,-0.16616,0.56598
BRI3,-0.16617,0.56599
NOSIP,-0.16618,0.56599
DENND2C,-0.1662,0.566
ZNF507,-0.16668,0.56619
LTBP4,-0.1669,0.56628
KCNK4,-0.16718,0.56639
PSENEN,-0.16721,0.5664
PMPCB,-0.16724,0.56641
HSPB8,-0.16748,0.5665
FXYD1,-0.16764,0.56657
PHLDB3,-0.16786,0.56665
UBE2W,-0.16788,0.56666
TRAPPC12,-0.16795,0.56669
LOC391322,-0.1683,0.56683
KRT2,-0.16837,0.56686
METTL7A,-0.16849,0.5669
KLHL12,-0.16859,0.56694
ANKRD30A,-0.16885,0.56704
SNRNP40,-0.16905,0.56712
CNDP2,-0.1691,0.56714
GFAP,-0.16915,0.56716
SLC29A4,-0.16934,0.56724
IRF3,-0.16969,0.56737
POM121L2,-0.16989,0.56745
CA9,-0.16993,0.56747
SFSWAP,-0.16997,0.56748
HSD17B11,-0.17005,0.56752
PARPBP,-0.17017,0.56756
MED6,-0.17039,0.56765
ZNF230,-0.17047,0.56768
HSPBP1,-0.17073,0.56778
AKR1C3,-0.17088,0.56784
SPPL2C,-0.17097,0.56787
RFX1,-0.17101,0.56789
OXGR1,-0.17101,0.56789
LOC285500,-0.17105,0.56791
CFAP69,-0.17106,0.56791
PPP2R4,-0.17114,0.56794
AGPAT3,-0.17156,0.56811
PRR5,-0.17172,0.56817
PIGU,-0.17174,0.56818
ABHD11,-0.17193,0.56825
PACRGL,-0.1724,0.56844
QSOX2,-0.17242,0.56845
SPTBN4,-0.17244,0.56845
SLC25A33,-0.17274,0.56857
CNKSR3,-0.17278,0.56859
LOC100996574,-0.17298,0.56867
HYAL4,-0.17316,0.56874
TMEM55A,-0.1734,0.56883
VMP1,-0.17353,0.56888
SPIRE2,-0.17351,0.56888
KCNH3,-0.17373,0.56896
BZW1,-0.17379,0.56898
VIMP,-0.17387,0.56902
KLHDC4,-0.1739,0.56903
KRTAP17-1,-0.17399,0.56906
DACT2,-0.17404,0.56908
JPH4,-0.17417,0.56914
PGLYRP1,-0.17424,0.56916
ATP1A1,-0.17441,0.56923
NUDT12,-0.17454,0.56928
RP9,-0.17463,0.56932
LYNX1,-0.17466,0.56933
TBC1D3F,-0.17494,0.56944
HIF3A,-0.17495,0.56944
FRAS1,-0.17507,0.56949
ZNF888,-0.17532,0.56958
FAM134A,-0.1753,0.56958
UVRAG,-0.17533,0.56959
UBAC1,-0.1754,0.56962
POLR2G,-0.17548,0.56965
SAYSD1,-0.17559,0.56969
TSPYL1,-0.17561,0.5697
NR2E1,-0.17578,0.56977
MARVELD1,-0.17582,0.56978
AGK,-0.17585,0.56979
GHRH,-0.17589,0.56981
C9orf171,-0.17599,0.56985
RASGRP1,-0.1761,0.56989
SEH1L,-0.17634,0.56999
DISC1,-0.17635,0.56999
C19orf84,-0.17635,0.56999
HSPH1,-0.17637,0.57
FAM49B,-0.17645,0.57003
GAN,-0.17653,0.57006
C6orf183,-0.17656,0.57007
PCDHA3,-0.17656,0.57007
ZXDC,-0.17699,0.57024
ATP13A2,-0.17699,0.57024
URAD,-0.17703,0.57026
ADGRA2,-0.17709,0.57028
TMEM8A,-0.1774,0.5704
ZNF493,-0.17791,0.5706
CCR10,-0.17809,0.57068
ZNF772,-0.17827,0.57074
TMEM128,-0.17829,0.57075
C16orf59,-0.17836,0.57078
TBC1D27,-0.17842,0.5708
MRGBP,-0.17846,0.57082
MUC7,-0.1785,0.57084
EXOC2,-0.17854,0.57085
KCNIP4,-0.1789,0.57099
TMEM100,-0.17891,0.571
WDR59,-0.17896,0.57102
ABLIM2,-0.17911,0.57107
MKKS,-0.17914,0.57109
PLEKHG2,-0.1792,0.57111
STK24,-0.17927,0.57114
CASZ1,-0.1793,0.57115
ZNF330,-0.17941,0.57119
PAGR1,-0.17941,0.57119
KIAA1407,-0.17963,0.57128
FUT5,-0.17962,0.57128
LOC101928631,-0.17983,0.57136
CLDND2,-0.18004,0.57144
DMRTA1,-0.18042,0.57159
CENPW,-0.18043,0.57159
YIPF1,-0.18057,0.57165
EAF2,-0.18061,0.57166
PLAUR,-0.18094,0.57179
RPL8,-0.18116,0.57188
FANK1,-0.18119,0.57189
TMEM249,-0.18123,0.57191
CAPRIN2,-0.18132,0.57194
ST6GAL1,-0.18146,0.572
POLR3G,-0.18228,0.57232
SERTAD2,-0.1825,0.57241
GPC1,-0.18254,0.57242
EXTL3,-0.18283,0.57253
CDKAL1,-0.18307,0.57263
ANKRD27,-0.18333,0.57273
RALBP1,-0.18341,0.57276
OR56A4,-0.18355,0.57282
ABCB5,-0.18389,0.57295
A2M,-0.18391,0.57296
KRTAP9-7,-0.18418,0.57307
MNX1,-0.18427,0.5731
ZFP82,-0.18444,0.57317
DAP3,-0.18445,0.57317
MYO9A,-0.1849,0.57335
SIRPB1,-0.18496,0.57337
STAR,-0.18524,0.57348
GBP4,-0.18544,0.57356
XXYLT1,-0.18575,0.57368
RXFP4,-0.18641,0.57394
GALT,-0.18642,0.57394
CKLF,-0.18681,0.57409
TRRAP,-0.18684,0.57411
CCNA1,-0.18712,0.57422
LLGL2,-0.18717,0.57423
AKR7A3,-0.18736,0.57431
LCP1,-0.18739,0.57432
KRT80,-0.18767,0.57443
DCAF13,-0.18794,0.57454
ZNF771,-0.188,0.57456
SPO11,-0.18802,0.57457
TMEM57,-0.18812,0.57461
CCL25,-0.18816,0.57463
GABRG2,-0.18828,0.57467
NAT9,-0.18839,0.57471
GYG1,-0.18873,0.57485
CAMK4,-0.18884,0.57489
OR4D9,-0.18921,0.57503
LIMCH1,-0.18946,0.57513
RNASET2,-0.1897,0.57523
NSMF,-0.18988,0.5753
MOB3B,-0.19004,0.57536
MLANA,-0.19027,0.57545
DIP2C,-0.19034,0.57548
BRIX1,-0.19052,0.57555
CFAP74,-0.19062,0.57559
LOC100506571,-0.1907,0.57562
PRRC2B,-0.19082,0.57567
MAPK1,-0.19114,0.57579
ZNF160,-0.19116,0.5758
NDUFAF7,-0.19118,0.57581
MXD3,-0.19118,0.57581
EPHX2,-0.19128,0.57585
C12orf75,-0.19134,0.57587
YIPF2,-0.19137,0.57588
SMTNL1,-0.1915,0.57593
SMAD5,-0.19148,0.57593
SBSN,-0.19156,0.57596
SETSIP,-0.19191,0.57609
KRT12,-0.19241,0.57629
CDC25B,-0.19251,0.57633
DCAF16,-0.19269,0.5764
CNOT6,-0.19289,0.57648
CENPH,-0.19294,0.5765
DNAJC25,-0.19325,0.57662
GNG4,-0.19342,0.57668
MTRNR2L6,-0.1935,0.57672
DTX2,-0.1937,0.5768
ELL2,-0.19394,0.57689
ANKRD53,-0.19402,0.57692
PIGC,-0.19403,0.57692
C1QL4,-0.19415,0.57697
ZMYND11,-0.19433,0.57704
OR51F1,-0.19444,0.57709
SENP8,-0.19477,0.57722
OR14A16,-0.19479,0.57722
USF1,-0.19487,0.57725
ACSL6,-0.1949,0.57727
ENKUR,-0.19499,0.5773
PRAMEF1,-0.19515,0.57736
GAK,-0.19529,0.57742
FIGN,-0.19597,0.57768
GCOM1,-0.19635,0.57783
TRPV1,-0.19668,0.57796
LMNA,-0.19671,0.57797
FAM96B,-0.19681,0.57801
GPR176,-0.19684,0.57802
DPP4,-0.19683,0.57802
CASP4,-0.19689,0.57804
TTPA,-0.19697,0.57807
RAB4A,-0.19725,0.57818
ELAVL1,-0.19725,0.57818
UMPS,-0.1973,0.5782
NPPB,-0.19733,0.57822
GAB1,-0.19738,0.57823
LOC101927955,-0.19739,0.57824
GBP7,-0.19741,0.57825
CYP2C9,-0.19741,0.57825
GCK,-0.19758,0.57831
SMC6,-0.1977,0.57836
BLVRA,-0.19771,0.57836
MOV10L1,-0.19773,0.57837
RTP4,-0.1979,0.57844
SMC3,-0.19805,0.5785
SLC39A6,-0.19826,0.57858
CDK5RAP1,-0.19839,0.57863
LRRC10B,-0.19843,0.57865
PCP4L1,-0.19847,0.57866
SLC17A1,-0.19853,0.57868
TIGD6,-0.19855,0.57869
EXOC3,-0.19868,0.57874
SDF2L1,-0.19891,0.57883
SLC52A2,-0.1989,0.57883
CC2D2B,-0.19897,0.57886
OR52L1,-0.19902,0.57888
KCNRG,-0.19923,0.57896
PBX1,-0.19926,0.57897
CYP26A1,-0.19932,0.57899
GBX2,-0.19943,0.57904
COA3,-0.19946,0.57905
GALNTL6,-0.19949,0.57906
COL4A2,-0.19962,0.57911
ZSWIM5,-0.19975,0.57916
KRTAP9-6,-0.19986,0.57921
FADS1,-0.20014,0.57931
SMR3A,-0.20047,0.57944
PICALM,-0.20052,0.57946
KCNT2,-0.20055,0.57947
ADPRH,-0.20054,0.57947
CCNC,-0.20065,0.57951
CNGA1,-0.20069,0.57953
FBXO3,-0.20086,0.5796
EIF3G,-0.201,0.57965
SOCS5,-0.20102,0.57966
DPY19L3,-0.20114,0.5797
TMEM233,-0.20135,0.57979
DEFB115,-0.20145,0.57983
SARNP,-0.20191,0.58001
CRIM1,-0.20197,0.58003
SETDB2,-0.20229,0.58016
ZNF215,-0.20236,0.58018
SLC25A19,-0.20241,0.5802
TM2D3,-0.20243,0.58021
TRMT112,-0.20256,0.58026
TRAK2,-0.20261,0.58028
CORO2B,-0.20268,0.58031
CCDC132,-0.20277,0.58034
C16orf91,-0.20293,0.58041
LCN2,-0.20304,0.58045
METAP2,-0.20304,0.58045
NTN3,-0.20317,0.5805
ATP2A2,-0.20364,0.58068
SLC2A9,-0.20367,0.5807
DUSP23,-0.20386,0.58077
SYNPO2,-0.2039,0.58078
WRAP53,-0.20388,0.58078
MIER3,-0.20388,0.58078
C21orf91,-0.20396,0.58081
WDR90,-0.204,0.58082
RPL24,-0.20425,0.58092
KLRG2,-0.20437,0.58097
PCGF2,-0.20454,0.58103
VDAC2,-0.20455,0.58104
SCAF1,-0.20478,0.58113
SLC32A1,-0.20485,0.58116
OR8H3,-0.20526,0.58132
RANBP3,-0.20559,0.58144
SLC45A1,-0.20562,0.58146
NEBL,-0.20565,0.58147
SYNJ2BP,-0.206,0.58161
ANXA1,-0.20604,0.58162
LSM5,-0.20605,0.58162
ZNF578,-0.20608,0.58163
MRAP2,-0.20633,0.58174
HMOX1,-0.20635,0.58174
GNA11,-0.20659,0.58184
BPHL,-0.20678,0.58191
GMPPB,-0.20679,0.58191
CDH24,-0.20686,0.58194
COX5B,-0.20685,0.58194
UBE2G1,-0.20702,0.582
CYSLTR2,-0.20704,0.58201
ZNF704,-0.20712,0.58204
CCDC88B,-0.20728,0.58211
COL6A5,-0.20749,0.58219
OPN4,-0.20761,0.58223
OSTN,-0.20761,0.58223
GUCY1A3,-0.20772,0.58228
MKNK2,-0.20803,0.5824
YAF2,-0.20813,0.58243
ROR2,-0.20822,0.58247
MRPL35,-0.20838,0.58253
OR4F6,-0.20838,0.58253
SMAD4,-0.20839,0.58254
OBFC1,-0.20849,0.58258
RAB35,-0.20851,0.58258
C1orf43,-0.20867,0.58265
SDS,-0.20878,0.58269
SDSL,-0.20878,0.58269
ZNF83,-0.20889,0.58273
DCAF4,-0.20907,0.5828
KMT2D,-0.20913,0.58282
C1QA,-0.20928,0.58288
MANF,-0.20933,0.5829
TOM1,-0.20942,0.58294
BTBD16,-0.20957,0.583
HAAO,-0.20961,0.58301
ZNF367,-0.2097,0.58305
FAM160A2,-0.21064,0.58341
FBXO16,-0.21077,0.58346
CBX8,-0.21086,0.5835
MTX1,-0.21087,0.58351
XCL2,-0.21099,0.58355
MEA1,-0.2111,0.5836
COL7A1,-0.21115,0.58362
RGS7BP,-0.21127,0.58366
SMIM6,-0.21131,0.58368
GLTSCR1L,-0.21146,0.58373
RWDD2B,-0.21154,0.58377
ZNF532,-0.21223,0.58404
IRAK3,-0.21261,0.58418
ASB5,-0.21262,0.58419
TEK,-0.21286,0.58428
SLC19A2,-0.21292,0.58431
ZNF827,-0.21311,0.58438
ADH6,-0.21321,0.58442
PROKR1,-0.21335,0.58447
PVRIG,-0.21369,0.5846
HES2,-0.21374,0.58463
CPXM1,-0.21388,0.58468
FBN2,-0.21395,0.58471
DAPK3,-0.21413,0.58478
TMEM147,-0.21425,0.58482
TMEM150C,-0.21426,0.58483
AADAC,-0.21441,0.58488
SEMA6A,-0.2144,0.58488
TMEM63C,-0.21447,0.58491
MUC1,-0.21458,0.58495
CD40,-0.21457,0.58495
MRPL45,-0.21477,0.58503
PPP1R2,-0.21481,0.58504
CD34,-0.21495,0.58509
MAPT,-0.21495,0.5851
CD109,-0.21547,0.5853
IL27RA,-0.21562,0.58536
NAALADL2,-0.21577,0.58542
SLC23A1,-0.21603,0.58552
FAM222B,-0.21621,0.58559
KCNAB3,-0.21637,0.58565
GNG2,-0.21648,0.58569
USP54,-0.21666,0.58576
MMP17,-0.21672,0.58579
FYCO1,-0.21679,0.58582
LARP1B,-0.21697,0.58588
GPX8,-0.21719,0.58597
KAT6B,-0.21732,0.58602
CDC7,-0.21755,0.58611
NSUN3,-0.21786,0.58623
GRM2,-0.21789,0.58624
NBAS,-0.21803,0.5863
ZNF354A,-0.21814,0.58634
TMEM170A,-0.21829,0.5864
CCNB1,-0.2184,0.58644
TECPR1,-0.21843,0.58645
CSGALNACT2,-0.21856,0.5865
KRT25,-0.21865,0.58654
HDHD3,-0.21872,0.58657
USH1C,-0.21889,0.58663
THBS3,-0.21888,0.58663
COG1,-0.2192,0.58675
SCN2A,-0.21954,0.58688
LOC101929060,-0.21976,0.58697
HINT2,-0.22005,0.58708
UGP2,-0.22021,0.58715
ITGAX,-0.2208,0.58738
MRPS36,-0.22082,0.58739
CHCHD3,-0.22086,0.5874
CACNA1S,-0.22106,0.58748
ARMC9,-0.2211,0.58749
OR7C2,-0.22112,0.5875
USMG5,-0.22131,0.58758
EHBP1L1,-0.22152,0.58766
SLC9A3R1,-0.22183,0.58778
SLITRK6,-0.22188,0.58779
NAA20,-0.22229,0.58796
FASN,-0.22245,0.58802
MTHFS,-0.22248,0.58803
THSD7A,-0.22273,0.58813
BAD,-0.22281,0.58816
SMARCD1,-0.22289,0.58819
PSMC2,-0.22292,0.5882
COMMD10,-0.2232,0.58831
EIF4G2,-0.22323,0.58832
PDX1,-0.22332,0.58836
ARHGAP42,-0.22349,0.58842
RALGPS2,-0.22366,0.58849
SLC35F5,-0.22372,0.58851
