symbol,ZSTAT,P
ZNF286B,0.23233,0.40814
DCXR,0.23219,0.40819
TUBGCP4,0.23198,0.40828
BCAS4,0.23175,0.40836
ZNF385B,0.23152,0.40845
SLC22A11,0.23152,0.40845
NANP,0.23151,0.40846
RSPH6A,0.23148,0.40847
EGR1,0.23139,0.4085
ANAPC7,0.2313,0.40854
ZNF345,0.23127,0.40855
OR10H4,0.23106,0.40864
TMEM119,0.23096,0.40867
SLITRK5,0.23094,0.40868
ZPR1,0.23087,0.40871
ANTXR2,0.23072,0.40876
HAUS4,0.23058,0.40882
TGFBR2,0.23028,0.40894
OR52B2,0.23017,0.40898
USP28,0.23001,0.40904
KIF21B,0.23002,0.40904
TMEM132C,0.22971,0.40916
PQLC3,0.22965,0.40918
HIST1H3D,0.22964,0.40919
EMC2,0.22963,0.40919
PLA2G3,0.22963,0.40919
ADH4,0.22952,0.40923
DEFA1B,0.22876,0.40953
CORO7-PAM16,0.22866,0.40957
GPR12,0.22836,0.40968
THAP4,0.22826,0.40972
GIGYF2,0.2282,0.40974
CLDND2,0.22816,0.40976
SLC38A10,0.22782,0.40989
B3GNT2,0.22771,0.40994
HRASLS5,0.22767,0.40995
AIFM2,0.22766,0.40996
DHCR24,0.22708,0.41018
EFTUD2,0.22698,0.41022
ZNFX1,0.22697,0.41022
MRVI1,0.22692,0.41024
ABCC1,0.22692,0.41024
PUS3,0.22691,0.41025
CALR,0.22677,0.4103
YIF1B,0.22666,0.41034
SLC2A5,0.22663,0.41036
BAG2,0.22625,0.4105
RBFA,0.22612,0.41056
LOC441239,0.22604,0.41058
GOLGA8B,0.22557,0.41077
PVRL4,0.22516,0.41093
IER2,0.22511,0.41095
SCT,0.22505,0.41097
EIF2AK2,0.22499,0.41099
OTX1,0.22501,0.41099
OAZ1,0.22461,0.41114
HIST1H2AH,0.2244,0.41122
TMEM80,0.22364,0.41152
TCERG1,0.22356,0.41155
TBC1D29,0.2234,0.41161
FGGY,0.22337,0.41162
GNPDA1,0.22317,0.4117
FGF21,0.22304,0.41175
FAM26E,0.22302,0.41176
SMAD3,0.22255,0.41194
ALKBH1,0.22253,0.41195
UBN2,0.22254,0.41195
PRKCQ,0.2224,0.412
IRF7,0.22241,0.412
AK2,0.22196,0.41217
JMJD7,0.22193,0.41219
CEBPG,0.22189,0.4122
RAB3B,0.22154,0.41234
SP4,0.22147,0.41236
FERMT2,0.22144,0.41238
DACT3,0.22133,0.41242
SCGB1D4,0.2212,0.41247
ZNF552,0.22113,0.41249
MEIKIN,0.22115,0.41249
VENTX,0.22105,0.41253
DMC1,0.221,0.41255
CORO7,0.22093,0.41258
CDH3,0.22084,0.41261
CCDC40,0.2206,0.4127
PRLHR,0.22054,0.41273
MARCH2,0.2204,0.41278
IFT57,0.22034,0.4128
C17orf105,0.22027,0.41283
OR8B2,0.22013,0.41289
ANKRA2,0.2201,0.4129
FABP4,0.22003,0.41292
POU2F3,0.21994,0.41296
GPSM2,0.21923,0.41323
RTN4R,0.21899,0.41333
PRSS54,0.21868,0.41345
GPS1,0.21847,0.41353
RASGRF2,0.21837,0.41357
CDK2AP1,0.21836,0.41357
MDH2,0.21825,0.41362
RAE1,0.21812,0.41367
EPC2,0.21812,0.41367
XRCC5,0.21799,0.41372
PCDHA9,0.21797,0.41373
ITLN1,0.21797,0.41373
TTLL1,0.21789,0.41376
ZNF660,0.21783,0.41378
FDCSP,0.2178,0.41379
CT62,0.21774,0.41382
GPR107,0.2176,0.41387
HIST1H4F,0.21748,0.41392
ACTL6A,0.21733,0.41397
LRRC75A,0.2171,0.41406
TMEM107,0.21712,0.41406
RHOQ,0.21707,0.41408
SERTAD2,0.21669,0.41422
MAST2,0.21671,0.41422
SEMA6D,0.21668,0.41423
APCS,0.21661,0.41426
NBR1,0.21661,0.41426
HIST1H2BG,0.21655,0.41428
MICALL2,0.21641,0.41433
SEBOX,0.21625,0.4144
LRRC4B,0.21607,0.41447
LYSMD2,0.21592,0.41453
PAF1,0.21588,0.41454
NDUFB9,0.2158,0.41457
IGDCC3,0.21576,0.41459
SH3BGR,0.21559,0.41465
MRPS9,0.21554,0.41467
DRD4,0.21555,0.41467
VWA3A,0.21525,0.41479
KRTAP17-1,0.21523,0.4148
CNGA3,0.21522,0.4148
EXOSC2,0.2152,0.41481
SERPINE1,0.2151,0.41484
GAMT,0.21503,0.41487
LMAN2L,0.21492,0.41491
PNPLA3,0.21483,0.41495
SCIMP,0.21469,0.415
MYOD1,0.21402,0.41526
SNF8,0.21401,0.41527
MOV10L1,0.21394,0.4153
STK36,0.21374,0.41538
SPRY4,0.21345,0.41549
BRD7,0.2134,0.41551
GJA8,0.21277,0.41575
GDNF-AS1,0.2125,0.41586
FAM120A,0.21233,0.41593
ABHD11,0.21205,0.41603
LILRA2,0.2119,0.41609
CIB2,0.21148,0.41626
MARCO,0.21134,0.41631
RYR3,0.21135,0.41631
IGHMBP2,0.21129,0.41633
IL25,0.21124,0.41635
GPC1,0.21125,0.41635
KLHL30,0.21121,0.41636
AGTR1,0.21122,0.41636
MROH6,0.21111,0.4164
C5orf52,0.21108,0.41641
WDR93,0.21096,0.41646
SERPINB5,0.21094,0.41647
PDGFD,0.2109,0.41648
OR6C3,0.2109,0.41648
SIRT6,0.21052,0.41663
SYDE2,0.21049,0.41664
MCCD1,0.21013,0.41678
DUOXA1,0.21013,0.41678
ANKRD53,0.2101,0.4168
CASP8,0.21004,0.41682
CCDC103,0.2099,0.41687
IMPA1,0.20985,0.41689
PI3,0.20973,0.41694
SFT2D2,0.20957,0.417
ATP8B4,0.20951,0.41702
PPP2CA,0.20946,0.41704
NAT1,0.20943,0.41706
PIK3R3,0.20922,0.41714
CACNA2D4,0.20919,0.41715
CTNNBIP1,0.20898,0.41723
PRKAR1B,0.20878,0.41731
FAM98C,0.20863,0.41737
FNBP1L,0.20864,0.41737
HHLA2,0.20851,0.41742
HIVEP3,0.2084,0.41746
ATP5S,0.2084,0.41746
AP2A2,0.20793,0.41764
ARNT2,0.2079,0.41765
C16orf86,0.20787,0.41767
DNTTIP1,0.20784,0.41768
LARP1,0.20754,0.41779
CLK1,0.20749,0.41781
HOXA11,0.20724,0.41791
PDLIM7,0.20721,0.41792
C2orf82,0.20722,0.41792
ZSCAN29,0.20698,0.41801
PLD2,0.20686,0.41806
CCT5,0.20659,0.41816
PUM2,0.20653,0.41819
TTI2,0.20648,0.41821
FBXO16,0.2062,0.41832
SERPINA4,0.20611,0.41835
FFAR2,0.20587,0.41845
KEAP1,0.20585,0.41846
INPP5A,0.20581,0.41847
DIO3,0.20568,0.41852
SLC5A1,0.20502,0.41878
FCRL5,0.20487,0.41884
LPCAT4,0.20466,0.41892
QPRT,0.2045,0.41898
C15orf39,0.2045,0.41898
LXN,0.20447,0.41899
HOXA6,0.20395,0.4192
FTH1,0.2039,0.41922
MGAT1,0.20372,0.41928
TMEM168,0.20358,0.41934
SIGLEC14,0.20341,0.41941
BTNL3,0.20332,0.41944
RCN3,0.20329,0.41946
GPC5,0.20314,0.41951
AKR1A1,0.20315,0.41951
VTN,0.20295,0.41959
LATS2,0.2029,0.41961
DYRK1B,0.20268,0.41969
CEP41,0.20255,0.41974
NGDN,0.20249,0.41977
ARL14EPL,0.20245,0.41978
FAM96A,0.20242,0.4198
SPAG9,0.20225,0.41986
SLC27A5,0.20222,0.41987
SCP2D1,0.20206,0.41993
BHLHE41,0.20197,0.41997
CEP72,0.20187,0.42001
EPHA2,0.20179,0.42004
HSPBAP1,0.20171,0.42007
ERGIC3,0.20164,0.4201
COL4A3BP,0.20158,0.42012
SH3PXD2B,0.20159,0.42012
TBL1XR1,0.20137,0.42021
ELMO2,0.20136,0.42021
RMDN1,0.20107,0.42032
ATP13A3,0.20105,0.42033
MPZL1,0.20103,0.42034
SPG11,0.20074,0.42045
ALB,0.20071,0.42046
AMPD2,0.2007,0.42047
SLC2A11,0.20037,0.42059
PDCL3,0.20009,0.42071
OR4B1,0.19996,0.42076
HSPB7,0.19979,0.42082
NAPEPLD,0.19962,0.42089
SLC17A9,0.19949,0.42094
RTN4,0.19934,0.421
CENPW,0.19923,0.42104
BNC1,0.19913,0.42108
PRM3,0.19894,0.42115
HIST1H2BJ,0.19858,0.4213
HLA-DQA2,0.19851,0.42132
COL6A3,0.19851,0.42132
OBP2B,0.19848,0.42133
CASZ1,0.19832,0.4214
NDUFB4,0.19799,0.42153
WDR1,0.19793,0.42155
NOP14,0.1979,0.42156
ZNF600,0.1979,0.42156
SNX1,0.19783,0.42159
RPH3AL,0.1978,0.4216
HIST1H2AE,0.19756,0.42169
ZBTB3,0.19755,0.4217
OR52A1,0.19728,0.4218
ZNF790,0.19726,0.42181
DMBX1,0.19711,0.42187
POLA2,0.19701,0.42191
PRM2,0.19676,0.42201
GIMAP1,0.19675,0.42201
OSTF1,0.19673,0.42202
C6orf7,0.19666,0.42205
MAML1,0.19646,0.42212
TSHB,0.19636,0.42216
IL18,0.19634,0.42217
CPA6,0.19605,0.42229
ERICH4,0.196,0.4223
CLEC4D,0.19591,0.42234
HNRNPLL,0.19569,0.42243
MRE11A,0.1956,0.42246
CBX7,0.19538,0.42255
KDM2B,0.19516,0.42263
ATP2A2,0.19513,0.42265
DHRS4L2,0.19512,0.42265
INA,0.19506,0.42267
METTL20,0.19503,0.42268
OR9Q1,0.19492,0.42273
AVEN,0.19476,0.42279
GALNT18,0.19464,0.42284
PARD6A,0.1944,0.42293
PDCL2,0.19424,0.423
RAB31,0.19387,0.42314
CMTR2,0.19383,0.42316
FAM217B,0.19379,0.42317
CNGB1,0.19376,0.42318
CYP4F11,0.19377,0.42318
TMEM42,0.19349,0.42329
PLD5,0.19346,0.4233
KCNK1,0.19325,0.42338
CD58,0.19322,0.42339
RBM45,0.19293,0.42351
ZFP36,0.19257,0.42365
NMU,0.19252,0.42367
SCGB1D1,0.19229,0.42376
RWDD2B,0.19228,0.42376
MAG,0.19226,0.42377
ACVRL1,0.19222,0.42379
MORC1,0.19209,0.42384
C3orf67,0.19206,0.42385
HHLA1,0.192,0.42387
HERC5,0.19197,0.42388
TMEM206,0.19173,0.42398
KRTAP13-1,0.19144,0.42409
FBN2,0.19112,0.42421
PCDH12,0.19104,0.42425
ZRANB2,0.19051,0.42445
NFKBIE,0.19047,0.42447
LRRC8A,0.19045,0.42448
FAR1,0.19024,0.42456
SP140L,0.19025,0.42456
C1orf35,0.19013,0.4246
SNX22,0.19003,0.42464
AKAP9,0.19002,0.42465
RPN2,0.18997,0.42467
NLRP7,0.18978,0.42474
SEC14L1,0.18974,0.42475
FCGBP,0.18969,0.42478
AKAP13,0.18952,0.42484
PDZK1IP1,0.1895,0.42485
MSH4,0.18925,0.42495
AFP,0.18924,0.42495
NRP1,0.18915,0.42499
DIO2,0.18912,0.425
PSMD1,0.18896,0.42506
CCDC117,0.18893,0.42507
CXADR,0.1887,0.42516
PELI2,0.18859,0.42521
RND3,0.1881,0.4254
NOS1,0.18802,0.42543
NXPE3,0.18795,0.42546
IL18BP,0.18781,0.42551
C5orf46,0.1878,0.42552
C12orf65,0.18775,0.42554
RAB24,0.18757,0.42561
HMP19,0.18748,0.42564
SSH1,0.18739,0.42568
GSTA2,0.18735,0.42569
DYRK4,0.18735,0.42569
TMEM63A,0.18723,0.42574
LSAMP,0.18719,0.42576
ATP6V0A4,0.18717,0.42576
ZNF500,0.18702,0.42582
FBXO2,0.18693,0.42586
SMYD1,0.18693,0.42586
OTUB2,0.18691,0.42587
DNAJC16,0.18686,0.42589
ABCC10,0.18648,0.42603
GOSR1,0.18621,0.42614
GYPA,0.18608,0.42619
NT5M,0.18599,0.42623
TROAP,0.18598,0.42623
LRRC18,0.18597,0.42624
WBP1L,0.18589,0.42626
METAP2,0.18567,0.42635
NUDCD3,0.18554,0.4264
CRISPLD1,0.18528,0.4265
ITGA11,0.18506,0.42659
FBXL21,0.18487,0.42667
CPA3,0.18483,0.42668
SLC35B2,0.18477,0.4267
CBLC,0.18469,0.42674
GRK5,0.18439,0.42686
LOC732265,0.18427,0.4269
ATP13A1,0.18422,0.42692
PLA2G12B,0.18415,0.42695
KDM4C,0.18381,0.42708
RNF225,0.18365,0.42714
TK1,0.1836,0.42716
AXDND1,0.18355,0.42718
TMEM95,0.18348,0.42721
RAB15,0.18327,0.42729
RSPO4,0.18307,0.42737
KLC1,0.18282,0.42747
CLSTN2,0.18265,0.42754
KIF13B,0.1826,0.42756
C4orf48,0.18235,0.42766
AKR1B1,0.1823,0.42767
MICB,0.1822,0.42771
EVC2,0.18197,0.4278
ABHD1,0.18186,0.42785
SERPINA5,0.1817,0.42791
ZNF263,0.18148,0.42799
C3orf80,0.18145,0.42801
FBXO48,0.18129,0.42807
TADA2B,0.18116,0.42812
DRD3,0.1811,0.42815
HIST1H2BK,0.18098,0.42819
BTN3A3,0.18077,0.42828
MSX1,0.18074,0.42828
DNASE2B,0.18066,0.42832
CCDC80,0.18055,0.42836
CCDC12,0.18049,0.42838
RFC5,0.18048,0.42839
TMEM9,0.18047,0.42839
ANKRD24,0.18032,0.42845
ACVR1C,0.18027,0.42847
SYPL1,0.18008,0.42855
LRRN4,0.17996,0.42859
GPAA1,0.17988,0.42862
OPLAH,0.17988,0.42862
LMNA,0.17984,0.42864
ABCC3,0.17982,0.42865
CCDC109B,0.1796,0.42873
ITGA2B,0.1796,0.42873
JAK2,0.17956,0.42875
TRANK1,0.17951,0.42877
CMC2,0.17947,0.42878
CEACAM18,0.17916,0.42891
KRTAP13-2,0.17894,0.42899
SLC22A6,0.17895,0.42899
C11orf31,0.17879,0.42905
SRRM3,0.17872,0.42908
LOC441098,0.17846,0.42918
GCM1,0.17816,0.4293
CD3D,0.17817,0.4293
TM4SF19,0.178,0.42936
CTDP1,0.17797,0.42937
TCHP,0.17776,0.42946
PRB3,0.17768,0.42949
RGS13,0.17762,0.42951
LOC101929747,0.17754,0.42954
TRIM63,0.17747,0.42957
COA6,0.17745,0.42958
MFHAS1,0.17744,0.42958
MAPK4,0.17741,0.42959
UNC5C,0.17714,0.4297
KNDC1,0.17686,0.42981
ADAL,0.17687,0.42981
OR10H5,0.17681,0.42983
LRP1,0.17646,0.42997
SMIM22,0.17637,0.43
AGGF1,0.17624,0.43005
CDHR5,0.17518,0.43047
RND1,0.17494,0.43056
CREB3L3,0.17491,0.43058
TARP,0.17489,0.43058
TFRC,0.17476,0.43063
PHF20,0.17465,0.43068
GUCA2A,0.1746,0.4307
MMP1,0.17452,0.43073
BCL10,0.17437,0.43079
CTTN,0.17415,0.43087
PPP1R37,0.17404,0.43092
KCNK3,0.1739,0.43097
MAP3K2,0.1739,0.43097
TMEM163,0.17374,0.43103
CPLX4,0.1735,0.43113
GJA5,0.17339,0.43117
IDH3A,0.17319,0.43125
FBXL12,0.17293,0.43135
SPPL2C,0.17288,0.43137
AGPAT6,0.1728,0.4314
SCML4,0.17269,0.43145
PAPSS2,0.17249,0.43153
HSD17B2,0.17243,0.43155
HABP4,0.17232,0.43159
KIAA1109,0.17232,0.43159
ZNF654,0.17227,0.43161
ATP13A2,0.17185,0.43178
OR52M1,0.17179,0.4318
NXNL2,0.17178,0.4318
TTC12,0.17179,0.4318
TRIM22,0.17175,0.43182
SHMT1,0.17165,0.43186
PCDHA10,0.17162,0.43187
DEF8,0.17162,0.43187
BPIFA2,0.17159,0.43188
POLR2K,0.17149,0.43192
NTNG2,0.17145,0.43194
COPS5,0.17116,0.43205
NUP85,0.17115,0.43205
MFAP3L,0.17087,0.43216
NABP2,0.17083,0.43218
HIST1H4D,0.17076,0.4322
PCGF3,0.17064,0.43225
ZNF142,0.17064,0.43225
AKAP2,0.17065,0.43225
IL1B,0.17063,0.43226
CYP3A43,0.17046,0.43232
H2AFY2,0.17036,0.43236
SRGAP3,0.17038,0.43236
INTS3,0.17029,0.43239
KCNJ13,0.17019,0.43243
BCL7B,0.1698,0.43258
RBMXL1,0.16969,0.43263
KIAA1147,0.16919,0.43282
NOS2,0.16918,0.43283
UBE4B,0.16878,0.43298
PANX2,0.16821,0.43321
UBE2Z,0.16813,0.43324
SLURP1,0.16805,0.43327
PRDM15,0.16801,0.43329
ADGRE2,0.16784,0.43335
ASPHD1,0.16775,0.43339
APAF1,0.16754,0.43347
C20orf173,0.16755,0.43347
GRIN3B,0.1665,0.43388
SH2D7,0.16634,0.43394
PABPN1L,0.16634,0.43394
KIAA0586,0.16631,0.43396
LARP7,0.16596,0.43409
HTRA1,0.16598,0.43409
PPBP,0.16587,0.43413
BSPH1,0.16583,0.43415
PRDM8,0.16572,0.43419
CXXC4,0.16536,0.43433
MOV10,0.16522,0.43439
USP16,0.16512,0.43442
ADGRF2,0.16514,0.43442
RTKN2,0.16487,0.43452
GSTM1,0.16484,0.43453
CASP9,0.16482,0.43454
EGFR,0.16453,0.43466
RBL1,0.16452,0.43466
GMEB1,0.16453,0.43466
SERPINB2,0.16427,0.43476
SLC7A6OS,0.16379,0.43495
TBC1D22A,0.16377,0.43496
PDCD6,0.16374,0.43497
VANGL2,0.16367,0.43499
RD3L,0.16366,0.435
UTF1,0.16356,0.43504
PRM1,0.16343,0.43509
HOGA1,0.16339,0.43511
ZNF232,0.16327,0.43515
ARL10,0.16326,0.43516
FLII,0.16318,0.43519
TRIM37,0.16318,0.43519
HEPN1,0.163,0.43526
SPPL3,0.16301,0.43526
GOLT1A,0.16285,0.43532
OR9I1,0.16281,0.43533
KCNK6,0.16265,0.4354
TEX261,0.16258,0.43542
BIRC3,0.16239,0.4355
HPSE,0.16219,0.43558
ENPP2,0.1616,0.43581
ZNF12,0.16155,0.43583
CHRM4,0.16137,0.4359
AUNIP,0.16138,0.4359
NAT9,0.16136,0.43591
PLIN1,0.16133,0.43592
TPR,0.16127,0.43594
MYOF,0.16122,0.43596
KRTAP6-1,0.16112,0.436
KLHDC8A,0.16089,0.43609
BTNL10,0.16086,0.4361
SNW1,0.16062,0.4362
ZFAND1,0.16041,0.43628
METTL6,0.16035,0.4363
FAM50B,0.16005,0.43642
EXOC1,0.15999,0.43644
ARL14EP,0.15985,0.4365
WEE2,0.1595,0.43664
RNF7,0.15946,0.43665
RWDD1,0.1593,0.43672
KCNV2,0.15917,0.43677
CABLES2,0.15913,0.43678
DCAF11,0.15914,0.43678
C9orf106,0.15909,0.4368
SCN1B,0.15906,0.43681
TRMT44,0.15905,0.43681
HDGFRP3,0.15898,0.43684
RIF1,0.15882,0.43691
DIS3L,0.15874,0.43694
HOXA7,0.15859,0.437
ABCA4,0.15841,0.43706
C4orf19,0.15841,0.43707
CAMTA1,0.15837,0.43708
ZKSCAN2,0.15836,0.43709
EPGN,0.15833,0.4371
CCDC54,0.15826,0.43713
MRPS33,0.15822,0.43714
STAMBPL1,0.15804,0.43721
B3GNTL1,0.15802,0.43722
EPS15L1,0.15788,0.43728
TACR3,0.15779,0.43731
ZFP69,0.1578,0.43731
RXFP1,0.15767,0.43736
SRRT,0.15743,0.43745
VPS16,0.15733,0.43749
MRPS35,0.15707,0.43759
EVC,0.15702,0.43762
C8A,0.15694,0.43764
KIF4B,0.15688,0.43767
VPS41,0.15659,0.43778
ART4,0.15649,0.43782
SLC25A44,0.15647,0.43783
FITM1,0.15636,0.43788
TNP2,0.15629,0.4379
MPHOSPH9,0.15625,0.43792
OR10H2,0.15604,0.438
LOC101927562,0.15598,0.43802
ZNF101,0.15588,0.43806
UQCRHL,0.15573,0.43812
TNFRSF8,0.15571,0.43813
AMBRA1,0.1556,0.43817
SEZ6L2,0.15555,0.43819
MRPL45,0.15548,0.43822
C1orf27,0.15538,0.43826
CA3,0.15517,0.43835
IKBIP,0.15498,0.43842
N4BP2,0.15493,0.43844
TUBGCP2,0.15486,0.43846
ARHGAP44,0.15481,0.43848
USP37,0.15465,0.43855
OR56A4,0.15455,0.43859
HIST2H2AA3,0.15423,0.43872
HIST2H2BF,0.15423,0.43872
HIST2H3C,0.15423,0.43872
HIST2H2AA4,0.15423,0.43872
HIST2H3D,0.15423,0.43872
HIST2H3A,0.15423,0.43872
CYLD,0.15407,0.43878
CFAP99,0.15408,0.43878
GPER1,0.15402,0.4388
BRMS1L,0.15394,0.43883
TYR,0.15394,0.43883
DIRC1,0.15366,0.43894
POTEF,0.15344,0.43902
FLI1,0.15336,0.43906
ANXA11,0.15331,0.43908
ZC3H12D,0.15323,0.43911
UBAP1,0.15311,0.43916
EPDR1,0.15307,0.43917
TSG101,0.15305,0.43918
HNRNPH3,0.15306,0.43918
TNFRSF19,0.15301,0.43919
LETM2,0.15298,0.43921
NT5E,0.15271,0.43931
UBE4A,0.15269,0.43932
ST6GALNAC5,0.15253,0.43939
SLIRP,0.15227,0.43949
DAAM1,0.15206,0.43957
FAM60A,0.15205,0.43957
KIRREL,0.15204,0.43958
ANKRD2,0.15197,0.43961
DEAF1,0.1518,0.43967
DEK,0.15179,0.43967
APCDD1L,0.15162,0.43974
HCN2,0.15156,0.43977
CCR1,0.15138,0.43984
ATP11AUN,0.15104,0.43997
NFIB,0.15101,0.43998
RAPH1,0.151,0.43999
ZNF511,0.151,0.43999
TSPAN33,0.15092,0.44002
DDHD2,0.15072,0.4401
KIAA1191,0.1506,0.44015
UBE3C,0.15041,0.44022
FNIP2,0.15029,0.44027
CD276,0.15025,0.44028
APCDD1,0.15023,0.44029
INTS9,0.1501,0.44034
PHF10,0.15007,0.44035
ASXL2,0.15001,0.44038
SHC4,0.14952,0.44057
STK32B,0.1495,0.44058
RYK,0.14927,0.44067
RBFOX3,0.14919,0.4407
REG3G,0.14913,0.44072
CABYR,0.149,0.44078
RWDD2A,0.14896,0.44079
UTS2R,0.14878,0.44086
RHBDD1,0.14832,0.44105
CDK17,0.14828,0.44106
NKAIN1,0.14825,0.44107
ZBED9,0.14821,0.44109
SCAP,0.14809,0.44113
LOC100506248,0.14806,0.44115
FCER1A,0.14804,0.44116
SOWAHA,0.14781,0.44125
TRIM14,0.14768,0.4413
MON1B,0.14747,0.44138
TIMM9,0.14746,0.44139
FNIP1,0.14741,0.44141
SOX30,0.14738,0.44141
F7,0.14736,0.44142
PRSS33,0.14714,0.44151
ZAR1,0.14711,0.44152
ZNF771,0.14684,0.44163
SGPL1,0.14679,0.44165
RNF17,0.14671,0.44168
EYA3,0.14663,0.44171
MMP8,0.14623,0.44187
TBCB,0.14585,0.44202
MMS22L,0.14567,0.44209
PRAM1,0.14547,0.44217
JARID2,0.14528,0.44224
ACTR1B,0.14521,0.44227
PRIMA1,0.14519,0.44228
MFAP5,0.14496,0.44237
PCED1A,0.14467,0.44249
ICAM1,0.14462,0.44251
ZNF667,0.14412,0.4427
AMACR,0.14394,0.44277
KRTAP20-2,0.14395,0.44277
SEPT14,0.14361,0.44291
IZUMO1,0.14275,0.44324
DNAJC17,0.1426,0.4433
ZFHX2,0.1426,0.4433
PPP2R2D,0.14256,0.44332
UBE2T,0.14255,0.44332
BSDC1,0.14205,0.44352
GFM1,0.14204,0.44353
HERC3,0.1419,0.44358
SDK1,0.14183,0.44361
NPM1,0.14175,0.44364
ZNF606,0.14142,0.44377
FAM167A,0.14116,0.44387
YARS2,0.141,0.44394
DEPTOR,0.141,0.44394
SYCP1,0.14073,0.44404
C14orf178,0.14042,0.44416
PROP1,0.1403,0.44421
CD53,0.14027,0.44422
MAP7,0.14028,0.44422
ANKRD50,0.14028,0.44422
DNAJC25-GNG10,0.14022,0.44424
PRSS44,0.14021,0.44425
FUT9,0.14001,0.44433
SAR1A,0.13963,0.44448
PDRG1,0.1395,0.44453
CNNM4,0.13907,0.4447
CLPB,0.13903,0.44471
IMPDH1,0.13894,0.44475
DDX51,0.13883,0.44479
ARMC9,0.13878,0.44481
PSMA6,0.13873,0.44483
SLC25A21,0.13851,0.44492
ZNF785,0.13849,0.44493
SPOCK1,0.13848,0.44493
NMRAL1,0.1383,0.445
GLIPR2,0.13811,0.44508
TNIK,0.13797,0.44513
LYPD2,0.13757,0.44529
ATP9A,0.13747,0.44533
RPA2,0.13721,0.44543
SLC10A7,0.13711,0.44547
PREX1,0.13699,0.44552
GP6,0.1369,0.44556
CYYR1,0.13657,0.44568
TMEM105,0.13645,0.44573
TMEM125,0.13639,0.44576
ACSBG2,0.13631,0.44579
GULP1,0.13615,0.44585
HHIP,0.13604,0.44589
DNAJC6,0.136,0.44591
ZNF354C,0.13598,0.44592
MARCH10,0.13571,0.44603
PITPNC1,0.13535,0.44617
FAM210B,0.1353,0.44619
MRPL1,0.1352,0.44623
PMF1,0.13515,0.44625
LGI2,0.13507,0.44628
NNAT,0.13508,0.44628
PCDH1,0.13501,0.4463
GSN,0.1349,0.44634
FARSB,0.1348,0.44639
CBFA2T3,0.13479,0.44639
KIAA0355,0.13471,0.44642
KLF4,0.13462,0.44646
CD79A,0.13456,0.44648
UROC1,0.13443,0.44653
MKS1,0.13442,0.44654
FSD2,0.13435,0.44656
FNDC5,0.13431,0.44658
LCE3D,0.13393,0.44673
REEP2,0.13381,0.44678
DNTTIP2,0.13358,0.44687
HSD11B1,0.13359,0.44687
SNPH,0.13328,0.44699
ADAM17,0.1332,0.44702
EGR4,0.13303,0.44709
ACP6,0.13299,0.4471
SATB1,0.1328,0.44717
IFNLR1,0.13276,0.44719
LMNB2,0.13273,0.4472
GPCPD1,0.13266,0.44723
IRX6,0.13261,0.44725
SYTL1,0.13257,0.44727
EFCAB8,0.13216,0.44743
NELFA,0.13204,0.44748
FRRS1,0.132,0.44749
HLA-C,0.13184,0.44756
CASP1,0.13157,0.44766
OR52L1,0.13129,0.44777
RPL13,0.13126,0.44778
TMPRSS4,0.13102,0.44788
MIA3,0.13084,0.44795
SSPN,0.13067,0.44802
CLEC3B,0.13047,0.4481
KATNAL2,0.13044,0.44811
FAM132A,0.13011,0.44824
ZNF574,0.12993,0.44831
ASB10,0.12976,0.44838
SPN,0.1297,0.4484
ILVBL,0.12965,0.44842
DYNC2LI1,0.12957,0.44846
KCNK16,0.12954,0.44847
TH,0.12927,0.44857
SEPN1,0.12889,0.44872
YWHAG,0.12868,0.4488
KRTAP4-5,0.1287,0.4488
SOBP,0.12868,0.44881
KRT34,0.12865,0.44882
ICOSLG,0.12852,0.44887
MRPL24,0.12846,0.44889
NAALADL2,0.12838,0.44892
RAB3GAP2,0.12835,0.44894
SLMO2,0.1282,0.44899
HPCA,0.1281,0.44904
FOXA2,0.12805,0.44905
INS,0.12786,0.44913
MYO1C,0.1278,0.44915
FOXN4,0.12766,0.44921
KRTAP20-3,0.12763,0.44922
L1TD1,0.12749,0.44928
NIPAL2,0.12739,0.44931
JMJD7-PLA2G4B,0.12738,0.44932
CEP85L,0.12718,0.4494
DDX41,0.12709,0.44943
RPS3,0.127,0.44947
EXTL1,0.12684,0.44954
MLLT4,0.12658,0.44963
C19orf60,0.12643,0.4497
HYDIN,0.1264,0.44971
PDZD7,0.12628,0.44975
PITX1,0.12618,0.4498
UCHL5,0.12585,0.44993
PITPNA,0.12563,0.45001
EMP3,0.12507,0.45023
ZNF77,0.12488,0.45031
RRP9,0.12481,0.45034
GPR62,0.12481,0.45034
MEF2D,0.1248,0.45034
FOXD2,0.12479,0.45034
MRPS6,0.12429,0.45054
SLC5A3,0.12429,0.45054
SAT2,0.12415,0.4506
C4orf47,0.12412,0.45061
WFDC10A,0.12406,0.45063
KIAA1456,0.12408,0.45063
DPP10,0.12402,0.45065
ATG13,0.12395,0.45068
MCEMP1,0.12389,0.4507
XYLB,0.12367,0.45079
NPR1,0.12349,0.45086
PDDC1,0.12344,0.45088
BTG2,0.12341,0.45089
KPNA7,0.12341,0.45089
ANKRD23,0.12324,0.45096
OR10A4,0.12296,0.45107
SLC39A2,0.12285,0.45111
C12orf50,0.12272,0.45116
CYTH1,0.1227,0.45117
IGSF9B,0.1227,0.45117
LOC388849,0.1224,0.45129
