symbol,ZSTAT,P
LCA5,0.023205,0.49074
USB1,0.023085,0.49079
PLEKHG4B,0.022807,0.4909
HCRT,0.022821,0.4909
UGT2B4,0.022712,0.49094
LCNL1,0.022673,0.49096
ATP6V1F,0.02263,0.49097
ZNF217,0.022621,0.49098
ALPI,0.022515,0.49102
TWISTNB,0.02252,0.49102
ROMO1,0.022411,0.49106
HES5,0.022153,0.49116
CA13,0.022102,0.49118
SMC1B,0.02201,0.49122
SLC35B2,0.021852,0.49128
MMP2,0.021818,0.4913
LOC101929256,0.021773,0.49131
CENPB,0.021672,0.49135
PDE7A,0.021443,0.49145
JMJD7,0.021332,0.49149
IST1,0.02115,0.49156
RTP2,0.020985,0.49163
COPS8,0.02095,0.49164
DNAJC3,0.020916,0.49166
ANKRD12,0.020887,0.49167
ATRN,0.020852,0.49168
WDR77,0.020839,0.49169
MYBL1,0.020664,0.49176
EMC1,0.020614,0.49178
ZNF518A,0.020305,0.4919
RPL11,0.020097,0.49198
SEMA3A,0.020001,0.49202
TULP3,0.019993,0.49202
FAM181A,0.019823,0.49209
CHCHD1,0.019761,0.49212
BLZF1,0.019684,0.49215
REG1B,0.019657,0.49216
HIPK1,0.019481,0.49223
DNAJA3,0.019295,0.4923
PCDHB3,0.019189,0.49235
AATF,0.019159,0.49236
ZNF622,0.019149,0.49236
AK2,0.019129,0.49237
BMP6,0.019057,0.4924
STRN4,0.018938,0.49245
SDR39U1,0.018328,0.49269
HBD,0.018327,0.49269
CELA2B,0.018222,0.49273
R3HCC1L,0.018043,0.4928
KIAA0196,0.018018,0.49281
CHRNE,0.017896,0.49286
NUDT7,0.017816,0.49289
CDH7,0.017812,0.49289
TIPIN,0.017783,0.49291
CHD8,0.017733,0.49293
SEMA7A,0.017633,0.49297
ZNF284,0.017617,0.49297
TIMM13,0.017588,0.49298
SH3RF2,0.017145,0.49316
HSPB9,0.017039,0.4932
C15orf32,0.016952,0.49324
FADS1,0.016703,0.49334
FAM216B,0.016375,0.49347
CEACAM3,0.016084,0.49358
RAB2B,0.016067,0.49359
SCNN1A,0.01592,0.49365
ASAH2B,0.015838,0.49368
PYDC2,0.01565,0.49376
PRDM16,0.015125,0.49397
CCDC115,0.015001,0.49402
FANCD2,0.014703,0.49413
ACSF2,0.014627,0.49416
ZNF256,0.014635,0.49416
C10orf88,0.014292,0.4943
SLC25A39,0.01425,0.49432
CAMLG,0.014227,0.49432
HOXC6,0.014071,0.49439
CCNE2,0.013951,0.49443
PMP22,0.013912,0.49445
EPM2AIP1,0.013676,0.49454
ARHGEF15,0.013401,0.49465
ITGA3,0.01336,0.49467
TSC1,0.013256,0.49471
CEP164,0.013112,0.49477
OR8I2,0.013106,0.49477
PSMA1,0.01267,0.49495
OSM,0.012542,0.495
BTG4,0.012291,0.4951
TTLL3,0.012288,0.4951
C3orf18,0.011997,0.49521
TRPM6,0.011897,0.49525
TRPV2,0.011824,0.49528
C12orf54,0.011733,0.49532
FAAH,0.011739,0.49532
RAB14,0.011597,0.49537
TLX1,0.011563,0.49539
KDM2B,0.011518,0.49541
IRF1,0.011338,0.49548
MCRS1,0.011149,0.49555
KPNA7,0.011148,0.49555
KANK1,0.011076,0.49558
TPCN1,0.011016,0.49561
SIL1,0.010945,0.49563
TOX4,0.010879,0.49566
RLF,0.010887,0.49566
LOC402096,0.010533,0.4958
TYW1,0.01032,0.49588
MRPS33,0.009827,0.49608
ZC3H6,0.0097408,0.49611
NPBWR2,0.0097095,0.49613
ZNF479,0.0096632,0.49615
KRT7,0.0096591,0.49615
EDC3,0.0093837,0.49626
DCTN2,0.0093213,0.49628
PKD1L3,0.0091312,0.49636
SH3BGR,0.0089247,0.49644
LRP11,0.0085745,0.49658
PSMG3,0.008539,0.49659
TMEM133,0.008514,0.4966
OR8D1,0.0083197,0.49668
SNX32,0.0082489,0.49671
AP1S1,0.0081493,0.49675
TRIM37,0.0079259,0.49684
SLC17A7,0.0076287,0.49696
TBL2,0.0073449,0.49707
NRIP3,0.0072047,0.49713
NME8,0.007146,0.49715
C22orf23,0.0070492,0.49719
IL17D,0.0068873,0.49725
GBP6,0.0068889,0.49725
LILRB1,0.0068307,0.49727
FAM227B,0.0062949,0.49749
MDFIC,0.0062337,0.49751
ZSCAN23,0.0062257,0.49752
CTDP1,0.006207,0.49752
ZNF799,0.0060805,0.49757
MRGPRE,0.0060221,0.4976
SLITRK3,0.0060075,0.4976
HK2,0.0060051,0.4976
MUC4,0.0059999,0.49761
ADNP2,0.0059885,0.49761
TPMT,0.0057116,0.49772
RBM14-RBM4,0.0054582,0.49782
PSMC6,0.0054381,0.49783
SLC45A2,0.0053874,0.49785
EVC,0.0053549,0.49786
ERBB2IP,0.0053531,0.49786
PGK2,0.005301,0.49789
KCNV2,0.0052562,0.4979
SUN5,0.0048994,0.49805
LRRC38,0.0048356,0.49807
CHST15,0.004771,0.4981
C3orf58,0.0042828,0.49829
KCNJ13,0.0042868,0.49829
SHANK3,0.004247,0.49831
FBXO9,0.0041876,0.49833
EVPL,0.0041281,0.49835
IZUMO4,0.0041344,0.49835
EPS15L1,0.0039667,0.49842
PAQR3,0.0039373,0.49843
ARHGAP32,0.0034157,0.49864
DAZAP2,0.0034167,0.49864
ZNF581,0.0032661,0.4987
CAPG,0.0032412,0.49871
C1QL1,0.0032273,0.49871
FAM49B,0.0030379,0.49879
NELFCD,0.0029218,0.49883
PTH2,0.0029049,0.49884
GNAI3,0.0026623,0.49894
ITCH,0.0026412,0.49895
PRDX1,0.0024996,0.499
ARID3A,0.0022783,0.49909
UBE2E3,0.0019152,0.49924
PRICKLE4,0.0018617,0.49926
LCE1E,0.001833,0.49927
KLHDC8B,0.0017522,0.4993
ZNF572,0.0017082,0.49932
RPL27,0.0016642,0.49934
GIP,0.0014138,0.49944
PRKCG,0.0013366,0.49947
CDC42EP2,0.0012835,0.49949
OR11G2,0.0011319,0.49955
GNAQ,0.0011005,0.49956
MPV17L2,0.00062052,0.49975
ASPHD2,0.0005798,0.49977
LPAR6,0.00048394,0.49981
CHEK1,0.00029114,0.49988
IQCD,-0.00028777,0.50011
FAM124A,-0.0003191,0.50013
THAP10,-0.00048598,0.50019
CEP152,-0.00061801,0.50025
CYTL1,-0.00067307,0.50027
RAD23B,-0.00073223,0.50029
PCDHA2,-0.0009234,0.50037
RFC3,-0.00097968,0.50039
PRKCD,-0.0011919,0.50048
SLC4A3,-0.0014021,0.50056
DOCK4,-0.0018082,0.50072
LCE4A,-0.0019378,0.50077
PRR20D,-0.0019684,0.50079
RRAD,-0.0020375,0.50081
VAV2,-0.0020789,0.50083
KIAA1217,-0.0021445,0.50086
GUCY1A3,-0.002234,0.50089
TRAIP,-0.0023555,0.50094
EIF1AD,-0.0023829,0.50095
ORC2,-0.002441,0.50097
NUP205,-0.0024826,0.50099
ZNHIT3,-0.0027753,0.50111
DTWD1,-0.0028142,0.50112
NT5E,-0.0028377,0.50113
HTR3A,-0.0028427,0.50113
SPATC1,-0.0028314,0.50113
ST7L,-0.0031241,0.50125
DAD1,-0.0032383,0.50129
MIP,-0.0034264,0.50137
CAPZA1,-0.0034237,0.50137
LOC100130705,-0.003467,0.50138
MIB1,-0.0036008,0.50144
GPR161,-0.0036583,0.50146
MCAM,-0.0038676,0.50154
DUS4L,-0.0040053,0.5016
NOS1AP,-0.0044419,0.50177
TMEM132A,-0.0045689,0.50182
BCLAF1,-0.0049413,0.50197
FRMPD2,-0.0050378,0.50201
IGF2BP3,-0.0052806,0.50211
SAMSN1,-0.0052867,0.50211
FOXI2,-0.005477,0.50218
IQCF1,-0.0058629,0.50234
DKKL1,-0.0059568,0.50238
RIOK1,-0.0060235,0.5024
SLC7A4,-0.006161,0.50246
SLC27A4,-0.0062915,0.50251
ZNF621,-0.0063258,0.50252
ZNF286A,-0.0064287,0.50256
MRPS16,-0.0064646,0.50258
ZNF619,-0.0067189,0.50268
MICU2,-0.0067162,0.50268
SKOR1,-0.0068709,0.50274
RGS14,-0.0069647,0.50278
DNTT,-0.0071062,0.50283
SAMD15,-0.0071777,0.50286
NTPCR,-0.0072489,0.50289
SAG,-0.0073411,0.50293
PDCD11,-0.0074375,0.50297
CCDC108,-0.0074384,0.50297
LMAN2,-0.007527,0.503
ZNF783,-0.0075244,0.503
MMP16,-0.0077338,0.50309
SEC16A,-0.0080799,0.50322
CCDC177,-0.0081142,0.50324
IFNA6,-0.0081446,0.50325
SETD3,-0.0083717,0.50334
INPP5F,-0.0084384,0.50337
KCTD13,-0.0085725,0.50342
PAN3,-0.008604,0.50343
ZNF589,-0.008698,0.50347
PRPF19,-0.0090651,0.50362
OR8G2,-0.0091151,0.50364
C16orf82,-0.0092311,0.50368
ZSWIM8,-0.009233,0.50368
ALG14,-0.0093441,0.50373
GSN,-0.0094979,0.50379
C19orf12,-0.010001,0.50399
RPS8,-0.010193,0.50407
SYCP2L,-0.010326,0.50412
DERL3,-0.010339,0.50412
TMEM232,-0.010675,0.50426
ADGRA1,-0.010727,0.50428
C19orf24,-0.010816,0.50431
RECK,-0.011152,0.50445
ZNF839,-0.011167,0.50445
PHF21A,-0.011218,0.50448
CAMK2N2,-0.011246,0.50449
GALNT4,-0.011381,0.50454
POC1B-GALNT4,-0.011381,0.50454
HABP4,-0.01167,0.50466
PABPC1L,-0.011819,0.50472
CFAP58,-0.011836,0.50472
TTC39A,-0.011991,0.50478
ASB4,-0.012097,0.50483
ASB6,-0.012186,0.50486
FZD7,-0.012195,0.50487
ANKRD42,-0.012374,0.50494
SPNS1,-0.012463,0.50497
UCP1,-0.013008,0.50519
SNUPN,-0.013035,0.5052
FUT10,-0.013495,0.50538
TSPYL5,-0.013501,0.50539
B4GALNT3,-0.013619,0.50543
ERVV-1,-0.013695,0.50546
WASF2,-0.013819,0.50551
SEMA3E,-0.013867,0.50553
EBI3,-0.013971,0.50557
ZNF841,-0.013999,0.50558
OSBP2,-0.014058,0.50561
GTF3C4,-0.014123,0.50563
LYPD6,-0.014148,0.50564
UBQLN4,-0.014155,0.50565
ADIPOR1,-0.014331,0.50572
RNGTT,-0.014503,0.50579
SOCS2,-0.014547,0.5058
UBAP1L,-0.014824,0.50591
HIGD2A,-0.014892,0.50594
TNFRSF14,-0.014917,0.50595
HTR3D,-0.015004,0.50599
LILRA6,-0.015185,0.50606
LAMB2,-0.015221,0.50607
LCN8,-0.015287,0.5061
HEYL,-0.015589,0.50622
LOC401052,-0.015849,0.50632
HSPB1,-0.015901,0.50634
FMNL1,-0.015945,0.50636
RFX8,-0.015953,0.50636
ZNF660,-0.016038,0.5064
LCE1F,-0.016184,0.50646
MAFK,-0.01635,0.50652
COL12A1,-0.016481,0.50657
COA6,-0.016484,0.50658
CLEC3B,-0.016593,0.50662
FOXK1,-0.016764,0.50669
SERPINC1,-0.016994,0.50678
IQCA1,-0.017066,0.50681
CNGB1,-0.017092,0.50682
LOC100130357,-0.017256,0.50688
MYH9,-0.01748,0.50697
SFT2D2,-0.01757,0.50701
OR8H2,-0.01791,0.50714
FUT11,-0.018077,0.50721
MYO1A,-0.018301,0.5073
EFNA4,-0.018437,0.50735
DNAJC9,-0.018636,0.50743
USP46,-0.018632,0.50743
LOC100133128,-0.018663,0.50745
GJC3,-0.018725,0.50747
SLC8A1,-0.018796,0.5075
DDHD2,-0.018909,0.50754
ACBD4,-0.018941,0.50756
AKAP9,-0.018994,0.50758
GYPC,-0.019123,0.50763
SNX1,-0.019249,0.50768
APOC4,-0.019356,0.50772
QARS,-0.019581,0.50781
PCDHAC2,-0.019678,0.50785
RRP36,-0.01985,0.50792
SMYD1,-0.019961,0.50796
SAP30L,-0.019993,0.50798
HERC5,-0.020027,0.50799
RAPGEF6,-0.020093,0.50802
YY1,-0.020412,0.50814
HCAR1,-0.0206,0.50822
PFDN2,-0.020686,0.50825
RSRC1,-0.020735,0.50827
HIST2H2AC,-0.020781,0.50829
NTSR1,-0.020831,0.50831
ZNF587,-0.02087,0.50833
RPRM,-0.020941,0.50835
TMEM42,-0.02113,0.50843
COG5,-0.021151,0.50844
CD276,-0.02117,0.50844
PGLS,-0.02123,0.50847
CACNA1A,-0.021775,0.50869
C1orf95,-0.021777,0.50869
WRN,-0.02191,0.50874
IGLL1,-0.021969,0.50876
RHOT2,-0.021977,0.50877
CISH,-0.022105,0.50882
AFMID,-0.022425,0.50895
PTGES3L,-0.022563,0.509
E2F8,-0.022625,0.50903
ZNF608,-0.022646,0.50903
TXNIP,-0.022856,0.50912
DAPK2,-0.022992,0.50917
CYGB,-0.022977,0.50917
PLIN2,-0.022976,0.50917
OSBPL6,-0.023084,0.50921
ARMC1,-0.023094,0.50921
CCDC61,-0.023158,0.50924
EPHA1,-0.023238,0.50927
C1orf168,-0.023227,0.50927
OTOG,-0.023361,0.50932
EBLN2,-0.023378,0.50933
BMP1,-0.02344,0.50935
HSPB7,-0.023612,0.50942
CYB5R2,-0.023605,0.50942
DHX15,-0.023697,0.50945
EN2,-0.023892,0.50953
PTK2,-0.023904,0.50954
FCRLA,-0.024335,0.50971
TACO1,-0.024351,0.50971
TBC1D29,-0.024454,0.50975
TBCC,-0.024609,0.50982
NFE2L1,-0.024841,0.50991
HIST2H4B,-0.024969,0.50996
ANKMY1,-0.02501,0.50998
PPP1R3B,-0.025103,0.51001
ZNF233,-0.025257,0.51008
FAM151B,-0.02536,0.51012
PIEZO1,-0.025504,0.51017
CNTN1,-0.025563,0.5102
ATHL1,-0.025736,0.51027
TOM1L1,-0.025917,0.51034
PLA2G7,-0.026016,0.51038
ESF1,-0.0261,0.51041
C4orf48,-0.026106,0.51041
SOX10,-0.026426,0.51054
MEFV,-0.02656,0.51059
SOCS7,-0.026687,0.51065
SLC26A6,-0.026718,0.51066
RC3H1,-0.026746,0.51067
ZMYM2,-0.026912,0.51073
MSC,-0.026951,0.51075
BBS10,-0.027029,0.51078
STIM1,-0.027023,0.51078
CES1,-0.027175,0.51084
ACTR3B,-0.027422,0.51094
C1orf137,-0.027532,0.51098
MRGPRG,-0.027659,0.51103
FOPNL,-0.028273,0.51128
POLB,-0.02835,0.51131
CACNA1E,-0.028534,0.51138
CASP7,-0.028616,0.51141
SEC61G,-0.028936,0.51154
PYY,-0.028952,0.51155
SFTPC,-0.02907,0.5116
C11orf53,-0.029281,0.51168
RRAGC,-0.029317,0.51169
EME2,-0.029295,0.51169
LRP5,-0.029409,0.51173
FFAR4,-0.029519,0.51177
TTF1,-0.029917,0.51193
TMC2,-0.030479,0.51216
AKNA,-0.03063,0.51222
ZNF83,-0.030827,0.5123
ZNF264,-0.030968,0.51235
ANK1,-0.031142,0.51242
PRKAA1,-0.031317,0.51249
PHF21B,-0.031446,0.51254
RSBN1L,-0.031524,0.51257
SIGLEC6,-0.031761,0.51267
TPP1,-0.031858,0.51271
PRKAG2,-0.031913,0.51273
MFN1,-0.031968,0.51275
GCM2,-0.03211,0.51281
UBE2T,-0.032176,0.51283
GSTO2,-0.032309,0.51289
UNCX,-0.032358,0.51291
KCNK2,-0.032496,0.51296
CALM2,-0.032582,0.513
DRD2,-0.03263,0.51302
MKKS,-0.032808,0.51309
KIF1B,-0.032852,0.5131
TRD,-0.033132,0.51322
PRAMEF1,-0.033205,0.51324
HSD17B14,-0.03322,0.51325
SPG11,-0.033256,0.51326
PCDHA1,-0.033499,0.51336
ROBO2,-0.033555,0.51338
KCNQ2,-0.033545,0.51338
ARHGEF4,-0.033865,0.51351
MYCT1,-0.03398,0.51355
PLEKHG1,-0.033999,0.51356
NFASC,-0.03428,0.51367
TIGIT,-0.034475,0.51375
TRIM71,-0.03453,0.51377
ZNF311,-0.034598,0.5138
INPPL1,-0.034701,0.51384
ZFAND3,-0.03483,0.51389
ANKRD40,-0.03496,0.51394
FCRL4,-0.035298,0.51408
TDRD7,-0.035389,0.51412
SDCBP2,-0.035767,0.51427
ZNF132,-0.035978,0.51435
TMEM155,-0.036333,0.51449
C10orf107,-0.036358,0.5145
STAR,-0.036513,0.51456
HDAC1,-0.036612,0.5146
ZNF628,-0.03669,0.51463
DDI2,-0.036728,0.51465
OR5AS1,-0.036985,0.51475
KRT6C,-0.037012,0.51476
CRABP1,-0.037123,0.51481
DHRS11,-0.037156,0.51482
BCAS3,-0.037341,0.51489
DYRK1A,-0.037411,0.51492
NTRK1,-0.037416,0.51492
CDH2,-0.037492,0.51495
TMEM109,-0.037587,0.51499
WNT3A,-0.037751,0.51506
PLSCR3,-0.038038,0.51517
PHF23,-0.038084,0.51519
KRTAP10-7,-0.038166,0.51522
SLC25A36,-0.038423,0.51532
RBM4,-0.038422,0.51532
CACNA1I,-0.038459,0.51534
SPTY2D1,-0.038486,0.51535
CCDC70,-0.039366,0.5157
SLC35D2,-0.039556,0.51578
CTNNBIP1,-0.03995,0.51593
CACFD1,-0.039972,0.51594
TIAM2,-0.039972,0.51594
AGPS,-0.040071,0.51598
OR6N1,-0.04021,0.51604
GTF2E1,-0.040336,0.51609
RNF146,-0.040378,0.5161
MAFB,-0.040363,0.5161
MYLK3,-0.040965,0.51634
TFAM,-0.041156,0.51641
LPGAT1,-0.041162,0.51642
RAB25,-0.041303,0.51647
IFI35,-0.041462,0.51654
PLK1,-0.041514,0.51656
TMEM104,-0.04155,0.51657
KIAA1804,-0.041628,0.5166
GK2,-0.041644,0.51661
LRRN1,-0.04172,0.51664
HOXC5,-0.041979,0.51674
ZNF750,-0.042065,0.51678
ZNF746,-0.042159,0.51681
PRR27,-0.042171,0.51682
MDFI,-0.04223,0.51684
RASL10B,-0.042315,0.51688
SESN1,-0.042331,0.51688
PGD,-0.042563,0.51697
COA1,-0.042601,0.51699
DIO1,-0.04266,0.51701
OR2A2,-0.042667,0.51702
TIMELESS,-0.042857,0.51709
SKAP1,-0.042944,0.51713
MAN2A1,-0.042982,0.51714
AKT1S1,-0.042969,0.51714
SACM1L,-0.043066,0.51718
SLC7A6OS,-0.043099,0.51719
HLTF,-0.043138,0.5172
ZCWPW2,-0.043145,0.51721
BLVRA,-0.043699,0.51743
EYA1,-0.04392,0.51752
TRABD2B,-0.044016,0.51755
SLC35B4,-0.044053,0.51757
SH2D2A,-0.044363,0.51769
MMP27,-0.044846,0.51788
RGS11,-0.044859,0.51789
TMEM114,-0.045115,0.51799
TCIRG1,-0.04516,0.51801
SULT1C3,-0.045333,0.51808
CTCF,-0.045413,0.51811
GPC1,-0.045526,0.51816
ZNF440,-0.045569,0.51817
THBS1,-0.045865,0.51829
MFN2,-0.045962,0.51833
CHRNB1,-0.046015,0.51835
SPRED1,-0.046131,0.5184
FPGS,-0.046164,0.51841
CCDC25,-0.046284,0.51846
CPT1B,-0.046461,0.51853
HMGN4,-0.046595,0.51858
PITX3,-0.046644,0.5186
GRAMD1A,-0.046748,0.51864
MOS,-0.046865,0.51869
ELL,-0.046876,0.51869
GRIN2B,-0.046995,0.51874
SNRNP27,-0.046985,0.51874
POU6F2,-0.047078,0.51877
RILPL2,-0.047082,0.51878
B2M,-0.047084,0.51878
PDCD10,-0.047418,0.51891
SVEP1,-0.047454,0.51892
TADA3,-0.047468,0.51893
TYMSOS,-0.047916,0.51911
BOLA1,-0.048083,0.51917
DNAJC7,-0.048543,0.51936
MYCBP,-0.048591,0.51938
CCDC17,-0.048628,0.51939
NCKAP5L,-0.0487,0.51942
CBX8,-0.049185,0.51961
GPR139,-0.04947,0.51973
GORASP2,-0.049499,0.51974
STK4,-0.049682,0.51981
GNAL,-0.049809,0.51986
RGSL1,-0.050331,0.52007
ATP6V1B1,-0.050412,0.5201
C14orf28,-0.050595,0.52018
FAM131C,-0.050618,0.52019
ATP6V1H,-0.050635,0.52019
ARHGEF37,-0.050695,0.52022
ANHX,-0.05074,0.52023
DNAJB9,-0.050896,0.5203
ACSM1,-0.050941,0.52031
DIRAS3,-0.050965,0.52032
OR8B8,-0.051058,0.52036
GSTM2,-0.051189,0.52041
AKR1C3,-0.051231,0.52043
LSS,-0.051297,0.52046
OPRD1,-0.051473,0.52053
COL6A5,-0.051505,0.52054
HABP2,-0.051672,0.52061
TLX3,-0.051904,0.5207
TP53INP1,-0.051923,0.5207
KIF1C,-0.052092,0.52077
ACRV1,-0.052856,0.52108
TM4SF4,-0.052967,0.52112
EVA1B,-0.052992,0.52113
AGPAT2,-0.052984,0.52113
GAREML,-0.053168,0.5212
HES6,-0.053305,0.52126
CLN6,-0.053388,0.52129
A2M,-0.05353,0.52135
PICK1,-0.053559,0.52136
INTS5,-0.053592,0.52137
SLIT3,-0.053622,0.52138
C5orf58,-0.053683,0.52141
OR10A2,-0.053742,0.52143
PIGW,-0.053814,0.52146
HMSD,-0.053825,0.52146
CACNB1,-0.053991,0.52153
LAT,-0.054027,0.52154
EHD2,-0.054034,0.52155
EIF3K,-0.054554,0.52175
SMIM17,-0.054542,0.52175
GNL2,-0.054569,0.52176
UBTD2,-0.054711,0.52182
GLRB,-0.054804,0.52185
GYLTL1B,-0.054825,0.52186
EEF1A1,-0.054913,0.5219
CPEB2,-0.054936,0.52191
CD1A,-0.055406,0.52209
KCNS2,-0.05555,0.52215
PARP10,-0.055581,0.52216
TWIST1,-0.0556,0.52217
TMEM151B,-0.055876,0.52228
FOLR2,-0.056137,0.52238
EFCAB11,-0.056185,0.5224
STARD3NL,-0.056178,0.5224
PLCXD2,-0.056242,0.52243
SLC9B2,-0.056403,0.52249
MEX3D,-0.056425,0.5225
BRSK1,-0.056495,0.52253
MARK2,-0.056507,0.52253
KLRK1,-0.056546,0.52255
EIF2AK3,-0.056555,0.52255
GPX5,-0.056604,0.52257
DIXDC1,-0.056726,0.52262
FANCI,-0.056762,0.52263
WBP2,-0.056755,0.52263
BLM,-0.057103,0.52277
PPP1R13B,-0.057207,0.52281
CHST10,-0.057256,0.52283
OR51E2,-0.057323,0.52286
CC2D1B,-0.057337,0.52286
B3GALNT2,-0.057351,0.52287
SLC40A1,-0.057513,0.52293
CAPNS1,-0.057682,0.523
ERMP1,-0.05777,0.52303
PYGM,-0.057797,0.52304
SHARPIN,-0.057854,0.52307
NRXN3,-0.057902,0.52309
CCDC38,-0.057916,0.52309
OR5V1,-0.057936,0.5231
GPSM2,-0.057951,0.52311
HTR3E,-0.058006,0.52313
PHRF1,-0.058283,0.52324
NUCKS1,-0.05831,0.52325
IFT27,-0.058392,0.52328
RALY,-0.058435,0.5233
MLH1,-0.058432,0.5233
TVP23A,-0.058545,0.52334
SLC2A6,-0.058586,0.52336
SELK,-0.05867,0.52339
LRP2,-0.058707,0.52341
PLAC8,-0.058814,0.52345
PRR16,-0.058833,0.52346
C3orf30,-0.058956,0.52351
ARPC4-TTLL3,-0.059001,0.52352
FAM175A,-0.059039,0.52354
OR7C2,-0.059121,0.52357
TGM7,-0.059224,0.52361
MUM1,-0.059334,0.52366
SLC2A12,-0.059552,0.52374
APLF,-0.059585,0.52376
CXXC5,-0.059875,0.52387
FAM19A2,-0.060062,0.52395
CDC42BPG,-0.060185,0.524
BEST4,-0.060371,0.52407
SDCCAG8,-0.0606,0.52416
NSMCE4A,-0.060652,0.52418
WLS,-0.060709,0.5242
HIST1H4K,-0.06079,0.52424
OAZ1,-0.060916,0.52429
APCDD1,-0.060961,0.5243
ACTR8,-0.061122,0.52437
PRPF40A,-0.061142,0.52438
C6orf132,-0.061303,0.52444
RRP12,-0.061581,0.52455
CDH26,-0.061626,0.52457
STK33,-0.06174,0.52462
HEATR5B,-0.061897,0.52468
DYNC1LI2,-0.061948,0.5247
TTC7A,-0.06222,0.52481
SDE2,-0.062301,0.52484
SFT2D1,-0.062404,0.52488
KRTAP1-1,-0.062662,0.52498
CD300LF,-0.0629,0.52508
SNX30,-0.063538,0.52533
RAB3GAP2,-0.063581,0.52535
XKR6,-0.063726,0.52541
CWH43,-0.063862,0.52546
TTLL8,-0.063897,0.52547
CFAP70,-0.064007,0.52552
NSL1,-0.06422,0.5256
FGFBP1,-0.06521,0.526
AQP11,-0.06536,0.52606
TGOLN2,-0.066186,0.52638
ZNF69,-0.06643,0.52648
ERGIC2,-0.066474,0.5265
OR6C74,-0.0669,0.52667
SCARB2,-0.067142,0.52677
DR1,-0.067169,0.52678
LPCAT4,-0.067344,0.52685
PEX5,-0.067372,0.52686
WNT10B,-0.067366,0.52686
DEF8,-0.067457,0.52689
CCNB1,-0.067481,0.5269
TP53AIP1,-0.067515,0.52691
ZNF319,-0.067878,0.52706
TRIM65,-0.068088,0.52714
KRTAP10-10,-0.068371,0.52725
TGIF2-C20orf24,-0.068457,0.52729
SYT10,-0.068849,0.52745
ASRGL1,-0.069066,0.52753
ZNF467,-0.069146,0.52756
BPIFB6,-0.069576,0.52773
MEIOB,-0.069971,0.52789
CALHM3,-0.069989,0.5279
RIOK2,-0.070363,0.52805
TMEM150B,-0.070441,0.52808
CNPY1,-0.070675,0.52817
TBC1D21,-0.070801,0.52822
IFFO1,-0.070927,0.52827
AAMP,-0.070984,0.52829
C11orf80,-0.071032,0.52831
CDK17,-0.071318,0.52843
PHF20,-0.071358,0.52844
EIF3M,-0.071406,0.52846
HIST1H4F,-0.07171,0.52858
ZNF248,-0.071861,0.52864
SPRED2,-0.071963,0.52868
IPO8,-0.072138,0.52875
LYSMD3,-0.072142,0.52876
NRBP2,-0.072351,0.52884
CHADL,-0.072367,0.52885
TPTE2,-0.072661,0.52896
PLEKHO2,-0.072751,0.529
FAXC,-0.072779,0.52901
ARHGEF39,-0.073118,0.52914
GJA9,-0.073269,0.5292
CARD11,-0.073289,0.52921
LRRFIP2,-0.073308,0.52922
STK17A,-0.073503,0.5293
ZNF616,-0.073545,0.52931
EPPK1,-0.07361,0.52934
FAM179B,-0.073765,0.5294
KIFAP3,-0.073799,0.52941
MAGOHB,-0.073805,0.52942
ABCA10,-0.073943,0.52947
CCDC73,-0.074048,0.52951
RREB1,-0.074048,0.52951
NUB1,-0.074207,0.52958
PDYN,-0.074442,0.52967
EMC3,-0.074688,0.52977
SCN1B,-0.074765,0.5298
NOL10,-0.075341,0.53003
CA6,-0.075442,0.53007
RPS3A,-0.075549,0.53011
SIM1,-0.075548,0.53011
LINGO2,-0.075574,0.53012
TACC1,-0.075661,0.53016
VWA2,-0.075669,0.53016
YBX1,-0.075732,0.53018
KRTAP5-9,-0.0758,0.53021
OR10W1,-0.076029,0.5303
ARHGEF5,-0.076029,0.5303
FAM102A,-0.076135,0.53034
CKAP2L,-0.076204,0.53037
CTSK,-0.076718,0.53058
PALM2-AKAP2,-0.076843,0.53063
COL5A2,-0.076904,0.53065
TP53INP2,-0.077497,0.53089
TONSL,-0.077525,0.5309
MUC20,-0.077532,0.5309
DYX1C1,-0.07777,0.53099
MT2A,-0.077826,0.53102
GSTA1,-0.078033,0.5311
OR3A2,-0.0781,0.53113
CLDN11,-0.078155,0.53115
TBX2,-0.078192,0.53116
IBTK,-0.078244,0.53118
SCAND1,-0.078324,0.53121
RNASEL,-0.078335,0.53122
HGH1,-0.078403,0.53125
ASB18,-0.078458,0.53127
KCNQ3,-0.07862,0.53133
CCDC36,-0.07887,0.53143
CYFIP1,-0.078929,0.53146
SUMO1,-0.079181,0.53156
ZHX1-C8orf76,-0.079356,0.53163
PTN,-0.079579,0.53171
SPA17,-0.079621,0.53173
DENND5B,-0.079722,0.53177
DSG3,-0.080067,0.53191
CIR1,-0.080383,0.53203
POLR1D,-0.080681,0.53215
MBNL1,-0.08081,0.5322
TARS2,-0.080843,0.53222
BATF3,-0.080909,0.53224
CCDC117,-0.080957,0.53226
HIST2H4A,-0.081074,0.53231
PTPN9,-0.081094,0.53232
NPC2,-0.081131,0.53233
CDC20,-0.081118,0.53233
PRF1,-0.08116,0.53234
HS3ST3A1,-0.081214,0.53236
DDX31,-0.081327,0.53241
LRPPRC,-0.081329,0.53241
AASDH,-0.081379,0.53243
EZR,-0.081576,0.53251
PDGFB,-0.081686,0.53255
