symbol,ZSTAT,P
SFTPA1,-0.10383,0.54135
RITA1,-0.1041,0.54146
EHBP1L1,-0.10414,0.54147
SCRIB,-0.10427,0.54152
ZIK1,-0.10429,0.54153
PRM2,-0.10442,0.54158
IRF7,-0.10467,0.54168
MILR1,-0.10473,0.54171
RIMKLB,-0.10475,0.54171
EGR4,-0.10477,0.54172
ZNF688,-0.10498,0.5418
CAMK1D,-0.10508,0.54185
SOX14,-0.10513,0.54186
PEAR1,-0.10521,0.54189
GMDS,-0.10535,0.54195
ZNF48,-0.10538,0.54196
IDO1,-0.10546,0.54199
FTH1,-0.10552,0.54202
CHCHD3,-0.10561,0.54205
RNF26,-0.10572,0.5421
NPL,-0.10573,0.5421
MIEN1,-0.10595,0.54219
ITGA10,-0.10655,0.54243
DRD4,-0.10663,0.54246
HECTD3,-0.10671,0.54249
PRSS55,-0.10692,0.54257
DYNLRB1,-0.10699,0.5426
UROC1,-0.10713,0.54266
SOWAHB,-0.10728,0.54272
GYPE,-0.10747,0.54279
TRIM58,-0.10766,0.54287
CDH4,-0.10789,0.54296
WBP2,-0.10821,0.54308
OR52W1,-0.10821,0.54309
ACHE,-0.10823,0.54309
LRP1B,-0.10842,0.54317
OR5AN1,-0.10866,0.54326
BLMH,-0.10882,0.54333
ATPIF1,-0.10886,0.54334
STXBP3,-0.10895,0.54338
HMGB2,-0.10897,0.54339
OR9A4,-0.1091,0.54344
PDCD10,-0.10918,0.54347
C3orf80,-0.10921,0.54348
PXMP2,-0.10948,0.54359
STC1,-0.10949,0.54359
KISS1,-0.1098,0.54372
KIAA0895L,-0.10989,0.54375
ARHGEF1,-0.1099,0.54375
MCPH1,-0.10994,0.54377
SCD5,-0.11001,0.5438
MRPS5,-0.11006,0.54382
ST3GAL2,-0.11033,0.54393
SUGP1,-0.11045,0.54397
RRH,-0.11054,0.54401
GP6,-0.11059,0.54403
KLHL31,-0.11068,0.54406
ZNF142,-0.11073,0.54409
C4orf22,-0.11076,0.5441
SHC4,-0.11099,0.54419
TMEM65,-0.11134,0.54433
NEUROG3,-0.11143,0.54436
F13A1,-0.11163,0.54444
RFX8,-0.11176,0.54449
TULP2,-0.11185,0.54453
TMEM52,-0.11213,0.54464
SLC39A8,-0.11222,0.54468
USH2A,-0.11229,0.5447
ODF2,-0.11231,0.54471
NPHS1,-0.11248,0.54478
KIRREL2,-0.11248,0.54478
LOC158434,-0.11265,0.54485
FKRP,-0.1127,0.54487
OR6C4,-0.11318,0.54506
CCBE1,-0.11321,0.54507
AIMP2,-0.11343,0.54515
GPBP1,-0.11371,0.54527
RYBP,-0.1139,0.54534
BPIFA2,-0.11392,0.54535
TPRA1,-0.11397,0.54537
LYPD6B,-0.1144,0.54554
SLC23A1,-0.1145,0.54558
ZNF646,-0.11454,0.54559
E2F8,-0.11457,0.54561
ZNF177,-0.11466,0.54564
IL26,-0.11482,0.5457
SLC2A14,-0.11494,0.54575
LIMD1,-0.11508,0.54581
SLCO2A1,-0.11516,0.54584
MED8,-0.1153,0.5459
MARCH7,-0.11533,0.54591
ATP13A1,-0.11536,0.54592
RPAP1,-0.11563,0.54603
TRIM7,-0.11569,0.54605
ZSWIM8,-0.11591,0.54614
TCP10L,-0.11597,0.54616
LCE1A,-0.11613,0.54623
LCE1C,-0.11613,0.54623
HSPA8,-0.11645,0.54635
ABCC11,-0.11643,0.54635
KCNT2,-0.11664,0.54643
LOC101928793,-0.11675,0.54647
APLNR,-0.1169,0.54653
LAG3,-0.11701,0.54657
SLC30A9,-0.1171,0.54661
DHFRL1,-0.11722,0.54666
TRAF6,-0.11728,0.54668
C1orf146,-0.11784,0.5469
DUSP22,-0.11796,0.54695
PTRH2,-0.11799,0.54696
CDNF,-0.11813,0.54702
METTL18,-0.11817,0.54703
WHAMM,-0.11836,0.54711
CCDC14,-0.11855,0.54719
SRRM3,-0.11857,0.54719
OLIG1,-0.11867,0.54723
SPRTN,-0.1187,0.54724
TSTD2,-0.11876,0.54727
BHMG1,-0.11881,0.54729
ALG1,-0.11883,0.5473
NEDD4L,-0.11885,0.5473
MEF2D,-0.11895,0.54734
KPNA1,-0.11903,0.54737
MOBP,-0.11908,0.5474
RNFT2,-0.11909,0.5474
SPTLC2,-0.11927,0.54747
BHLHE41,-0.11941,0.54753
TTC37,-0.11952,0.54757
SPCS3,-0.1196,0.5476
GABBR2,-0.11962,0.54761
OTOS,-0.11972,0.54765
BPIFB2,-0.11983,0.54769
CD80,-0.11991,0.54772
DHTKD1,-0.12035,0.5479
MAGI3,-0.12049,0.54795
SNRNP48,-0.12071,0.54804
SASH1,-0.12081,0.54808
IL17B,-0.12086,0.5481
OR10J1,-0.12101,0.54816
GATAD2A,-0.12127,0.54826
DIP2B,-0.1213,0.54827
ENPEP,-0.12142,0.54832
TRAPPC6A,-0.12219,0.54862
ARPIN,-0.12231,0.54867
GLB1L,-0.12236,0.54869
RHBDF1,-0.12276,0.54885
IGF2,-0.12285,0.54889
PPP1R12C,-0.12291,0.54891
MRPS12,-0.12291,0.54891
GTPBP2,-0.12291,0.54891
OR7C1,-0.12293,0.54892
PGAM5,-0.12334,0.54908
PLN,-0.12336,0.54909
POGK,-0.12345,0.54912
ARHGEF11,-0.12346,0.54913
OR9K2,-0.12404,0.54936
DENND4A,-0.12409,0.54938
PIK3C2B,-0.12424,0.54944
EPHB3,-0.12446,0.54952
SLC25A29,-0.12467,0.54961
AUH,-0.12479,0.54965
MMP10,-0.12494,0.54971
FPGS,-0.12501,0.54974
USP35,-0.12512,0.54979
CDK2,-0.12516,0.5498
CRP,-0.12523,0.54983
CCNT1,-0.12527,0.54985
KPNB1,-0.12531,0.54986
KIAA0408,-0.12532,0.54986
ANKRD16,-0.12538,0.54989
SMOC1,-0.1254,0.5499
MIER1,-0.12626,0.55024
SLC12A9,-0.12636,0.55028
ZNF653,-0.1264,0.55029
S1PR5,-0.12657,0.55036
FOS,-0.12656,0.55036
CREB3L3,-0.12666,0.55039
ZNF230,-0.12711,0.55057
PSAT1,-0.1273,0.55065
CYP11B2,-0.12738,0.55068
NEK3,-0.12744,0.5507
SSBP2,-0.12762,0.55078
NOD1,-0.1278,0.55085
CIRH1A,-0.12798,0.55092
PCDHA7,-0.12805,0.55094
TPRG1,-0.1285,0.55112
LRTM1,-0.12888,0.55127
FSHB,-0.12891,0.55129
WIZ,-0.12902,0.55133
FAM101B,-0.12907,0.55135
DRAXIN,-0.1291,0.55136
NAPSA,-0.12912,0.55137
HLTF,-0.12943,0.55149
P2RY1,-0.12942,0.55149
NPIPA3,-0.12945,0.5515
SERPINE2,-0.12956,0.55154
ELK3,-0.12957,0.55155
MRPL9,-0.12972,0.55161
POLD1,-0.12979,0.55163
DNHD1,-0.13,0.55172
MTHFD1L,-0.13003,0.55173
ZMYND12,-0.13004,0.55173
ANKMY1,-0.13033,0.55185
IAH1,-0.13034,0.55185
CYP2R1,-0.13044,0.55189
LOC101928631,-0.13043,0.55189
PPCS,-0.13089,0.55207
C11orf45,-0.13095,0.55209
HEXIM1,-0.1311,0.55215
IQCG,-0.13113,0.55216
ONECUT1,-0.13115,0.55217
NDUFV3,-0.13129,0.55223
CDKN2AIPNL,-0.13144,0.55229
FUT11,-0.13171,0.55239
MLF2,-0.13177,0.55242
IGSF8,-0.13225,0.55261
ZNF780B,-0.13227,0.55261
TMEM219,-0.1326,0.55274
VPS37C,-0.13275,0.55281
NMUR1,-0.13279,0.55282
DNAJB5,-0.13284,0.55284
ZSWIM3,-0.13289,0.55286
VKORC1,-0.13294,0.55288
COPS8,-0.13301,0.55291
MYO1G,-0.13306,0.55293
PRMT3,-0.13327,0.55301
TNFRSF13B,-0.13334,0.55304
GNG7,-0.13356,0.55312
ICAM3,-0.13381,0.55322
CALML6,-0.13391,0.55326
GOSR1,-0.1341,0.55334
MUTYH,-0.13466,0.55356
NTS,-0.1349,0.55366
PLBD2,-0.13498,0.55369
GAS6,-0.13513,0.55374
PGM5,-0.13516,0.55376
ANKRD60,-0.13558,0.55392
MYH8,-0.13578,0.554
SNRNP25,-0.13584,0.55403
ABCG8,-0.13632,0.55422
LOC100287290,-0.13641,0.55425
LOC730183,-0.13642,0.55426
CNIH4,-0.13677,0.5544
BATF2,-0.13686,0.55443
THAP11,-0.13688,0.55444
TFAM,-0.13697,0.55447
RFX2,-0.13701,0.55449
MXD1,-0.1372,0.55456
RARS2,-0.13725,0.55458
BLOC1S2,-0.13723,0.55458
SMAD9,-0.13728,0.5546
PRM1,-0.13736,0.55463
ZNF593,-0.13772,0.55477
WDR4,-0.13775,0.55478
PDLIM1,-0.13783,0.55481
RCHY1,-0.13801,0.55488
SSH1,-0.13855,0.5551
ARL5C,-0.13868,0.55515
CPN2,-0.1387,0.55515
ZSCAN21,-0.13871,0.55516
SZT2,-0.13871,0.55516
OR52B2,-0.13875,0.55518
DFNB31,-0.13877,0.55519
CNPY3,-0.13888,0.55523
NIT2,-0.13904,0.55529
TGM4,-0.13929,0.55539
AFF3,-0.1394,0.55543
PLEKHS1,-0.13955,0.55549
CARD10,-0.1396,0.55551
ENO1,-0.1401,0.55571
HIST2H2BE,-0.14011,0.55571
CD2,-0.14028,0.55578
POLR1E,-0.14067,0.55593
DSG2,-0.14075,0.55597
TUBGCP6,-0.14091,0.55603
MROH5,-0.14159,0.5563
SCEL,-0.14167,0.55633
CCR7,-0.14173,0.55635
EPS8,-0.14183,0.55639
SOST,-0.14194,0.55644
CCDC159,-0.14198,0.55645
SEPT1,-0.14199,0.55646
FGGY,-0.14203,0.55647
ARHGAP31,-0.14208,0.55649
ASAH2,-0.14222,0.55655
SIRT6,-0.14241,0.55662
PRKAG3,-0.14247,0.55664
ZFP90,-0.14256,0.55668
DPF1,-0.1428,0.55678
PABPN1L,-0.14291,0.55682
B3GALT5,-0.14298,0.55685
ACER2,-0.14309,0.55689
TTC21A,-0.14317,0.55692
BOC,-0.14337,0.557
FOXE3,-0.14336,0.557
NTRK3,-0.14339,0.55701
TBL3,-0.14338,0.55701
ZNF668,-0.14341,0.55702
SLC25A34,-0.14348,0.55704
TAF1A,-0.14355,0.55707
INSIG2,-0.14358,0.55708
TUBGCP2,-0.1436,0.55709
SGSM3,-0.14377,0.55716
C4orf51,-0.1438,0.55717
RGS6,-0.14384,0.55719
DSCR4,-0.14398,0.55724
ATP6V1A,-0.14409,0.55728
CCDC170,-0.14433,0.55738
FUBP1,-0.14432,0.55738
KLF15,-0.14491,0.55761
UBXN1,-0.14508,0.55768
LBHD1,-0.14513,0.5577
SBNO2,-0.14517,0.55771
RBM33,-0.14516,0.55771
TSPAN8,-0.14522,0.55773
SYPL1,-0.1455,0.55784
NARF,-0.14559,0.55788
MLH3,-0.14562,0.55789
PKN2,-0.14578,0.55795
GPRIN1,-0.14586,0.55798
MIPEP,-0.14598,0.55803
ARID1A,-0.14598,0.55803
CDK5R2,-0.14601,0.55804
TRIM17,-0.14603,0.55805
IFI44L,-0.14617,0.5581
CREB3L2,-0.14628,0.55815
RPL10L,-0.14638,0.55819
GRIK5,-0.14639,0.55819
OR51B2,-0.14643,0.55821
ZNF131,-0.14695,0.55841
BACH2,-0.14696,0.55842
FAM73B,-0.1471,0.55847
PTX3,-0.14736,0.55858
MAPK11,-0.14742,0.5586
MLN,-0.1475,0.55863
MMP16,-0.14764,0.55869
ANGPTL5,-0.14767,0.5587
ZNF502,-0.14767,0.5587
HORMAD1,-0.14791,0.55879
FAM160B1,-0.14798,0.55882
THBS1,-0.14801,0.55883
TMX3,-0.14821,0.55891
ASB17,-0.14824,0.55892
MMACHC,-0.14825,0.55893
LOC101927353,-0.14828,0.55894
NKAIN4,-0.14874,0.55912
POU5F2,-0.14882,0.55915
CCM2L,-0.14887,0.55917
ST13,-0.14901,0.55923
FKBP5,-0.14906,0.55925
DENND6B,-0.14909,0.55926
SLC12A7,-0.14947,0.55941
IL17RC,-0.14948,0.55941
HSD17B8,-0.14951,0.55942
TM9SF2,-0.14953,0.55943
TMEM184A,-0.14954,0.55943
OS9,-0.14958,0.55945
TOR1AIP1,-0.14971,0.5595
PROZ,-0.14993,0.55959
TRUB2,-0.15032,0.55974
SLC38A2,-0.1504,0.55977
UQCRH,-0.15041,0.55978
TMED3,-0.15042,0.55978
TARSL2,-0.15048,0.55981
SLC10A1,-0.15059,0.55985
NR2F2,-0.15082,0.55994
UBN2,-0.15089,0.55997
GPR150,-0.15103,0.56002
TSNAXIP1,-0.15105,0.56003
ILVBL,-0.15117,0.56008
LOC101928499,-0.15123,0.5601
DLC1,-0.15141,0.56017
TMEM56-RWDD3,-0.1514,0.56017
KIAA1211L,-0.15151,0.56021
SNTG1,-0.15155,0.56023
LCN2,-0.15162,0.56026
FSD2,-0.15174,0.5603
SHCBP1,-0.15183,0.56034
CENPP,-0.15188,0.56036
NSF,-0.15194,0.56038
CFAP221,-0.152,0.56041
SRPK2,-0.15223,0.5605
LYPLA1,-0.15237,0.56055
PLCXD2,-0.15235,0.56055
FAT2,-0.15239,0.56056
LOC101927681,-0.15249,0.5606
SLC35F3,-0.1526,0.56065
GHR,-0.15265,0.56066
CSMD2,-0.15277,0.56071
CCDC109B,-0.15281,0.56073
COA5,-0.15281,0.56073
MS4A4E,-0.15294,0.56078
ATP1A3,-0.15301,0.56081
DPP7,-0.15308,0.56083
ZBTB16,-0.15316,0.56087
IFNAR1,-0.1532,0.56088
GGNBP2,-0.15355,0.56102
PAK7,-0.15366,0.56106
PDE6A,-0.15377,0.5611
CRCP,-0.15398,0.56119
PLIN4,-0.15404,0.56121
C11orf42,-0.1543,0.56131
MYZAP,-0.15437,0.56134
PPDPF,-0.15441,0.56136
C5orf45,-0.15458,0.56142
MRPL37,-0.15458,0.56143
TRMU,-0.15486,0.56153
INS-IGF2,-0.1549,0.56155
ASB6,-0.15497,0.56158
TGIF2,-0.155,0.56159
VMO1,-0.15509,0.56162
YBX3,-0.15523,0.56168
HNRNPH1,-0.15524,0.56169
B3GALNT2,-0.15538,0.56174
HIC2,-0.15539,0.56174
LOC100996337,-0.15539,0.56174
TMEM191C,-0.15539,0.56174
IFI27L1,-0.15542,0.56176
FZD9,-0.15543,0.56176
DHRS11,-0.15544,0.56176
KRT7,-0.15559,0.56182
MICAL3,-0.15594,0.56196
PSMB6,-0.15603,0.56199
ECT2,-0.15617,0.56205
LOXL3,-0.15637,0.56213
GSTM3,-0.15656,0.5622
TPPP,-0.15693,0.56235
L3MBTL3,-0.157,0.56238
KAT8,-0.15703,0.56239
DPY19L3,-0.15716,0.56244
TAX1BP3,-0.15723,0.56247
TNFSF12,-0.1574,0.56253
TNFRSF10A,-0.15741,0.56254
HIST2H2AB,-0.15772,0.56266
PIN1,-0.15777,0.56268
RPRD1A,-0.15875,0.56307
MDH2,-0.15882,0.5631
TCAP,-0.1589,0.56312
ANKRD24,-0.15903,0.56318
ZNF331,-0.15913,0.56322
CFAP57,-0.15919,0.56324
SCN4A,-0.15935,0.5633
PDCL2,-0.15944,0.56334
LOC101927160,-0.15948,0.56335
KPRP,-0.15963,0.56341
OR7A10,-0.15965,0.56342
STX1B,-0.16013,0.56361
TRIM41,-0.16014,0.56361
DTHD1,-0.16018,0.56363
NCR1,-0.16019,0.56363
C1orf226,-0.1602,0.56364
HNRNPA1L2,-0.16029,0.56367
KCNQ2,-0.16034,0.56369
OR6Y1,-0.16041,0.56372
KIF5B,-0.16097,0.56394
PCDHGC3,-0.16115,0.56401
FLRT2,-0.16127,0.56406
FIGN,-0.16149,0.56414
PMAIP1,-0.1619,0.56431
MXD4,-0.16194,0.56432
SRP72,-0.16221,0.56443
DPH3,-0.16244,0.56452
ZNF217,-0.16289,0.5647
PSD4,-0.16314,0.5648
SLC2A8,-0.16323,0.56483
EIF2AK1,-0.16326,0.56484
BMP8B,-0.16335,0.56488
MTMR14,-0.16371,0.56502
GJC2,-0.16377,0.56505
C3orf18,-0.16381,0.56506
TNFAIP8L2-SCNM1,-0.16384,0.56507
GCNT3,-0.16394,0.56511
KRTAP10-8,-0.16403,0.56515
KRTAP19-1,-0.16426,0.56524
UNCX,-0.16466,0.5654
ZDHHC6,-0.16472,0.56542
RGS22,-0.16484,0.56547
OR2AT4,-0.16519,0.5656
FTO,-0.16518,0.5656
SLC25A18,-0.16528,0.56564
KRT19,-0.16536,0.56567
MINOS1-NBL1,-0.16576,0.56583
TMEM41A,-0.16586,0.56587
CA2,-0.16597,0.56591
PDSS1,-0.166,0.56592
VPS37D,-0.16609,0.56596
OLIG3,-0.16612,0.56597
SERPINI1,-0.16623,0.56601
SESN3,-0.16635,0.56606
SCNM1,-0.16648,0.56611
TTYH3,-0.16659,0.56615
TRPC4,-0.16661,0.56616
LOC100129940,-0.16666,0.56618
ANKRD42,-0.16681,0.56624
ACOT6,-0.16697,0.5663
PHGDH,-0.16699,0.56631
IBA57,-0.16717,0.56638
PPP4R4,-0.16727,0.56642
TPTE2,-0.16738,0.56646
OR1L8,-0.16736,0.56646
LRRC46,-0.16755,0.56653
CCNY,-0.16772,0.5666
SLC16A3,-0.16778,0.56662
NFXL1,-0.16779,0.56663
MED10,-0.16788,0.56666
TBC1D10B,-0.1679,0.56667
SCGB1A1,-0.1681,0.56675
POGLUT1,-0.16831,0.56683
RRP15,-0.16849,0.5669
MKNK1,-0.1685,0.56691
GPR108,-0.16853,0.56692
LMLN,-0.16882,0.56703
GSTA3,-0.16903,0.56711
RABEP1,-0.16904,0.56712
WDR60,-0.16911,0.56714
C8orf88,-0.16914,0.56716
CEACAM5,-0.16922,0.56719
SLCO5A1,-0.16949,0.56729
NHSL1,-0.16967,0.56737
SIAH1,-0.16988,0.56745
SLC50A1,-0.17015,0.56755
PIAS3,-0.17039,0.56765
SLC35C1,-0.17041,0.56766
TNNI2,-0.17054,0.56771
ANKRD33,-0.17067,0.56776
LRRC58,-0.1707,0.56777
OTUD7A,-0.17082,0.56782
SH3PXD2A,-0.17105,0.56791
ZSWIM1,-0.17113,0.56794
LTK,-0.1713,0.56801
DOHH,-0.17145,0.56806
CCDC54,-0.17146,0.56807
PGF,-0.17158,0.56812
KIAA2012,-0.17189,0.56824
DKK2,-0.17212,0.56833
C3orf14,-0.17272,0.56856
HOMER1,-0.17277,0.56859
TAOK1,-0.17292,0.56864
EEF1B2,-0.17295,0.56865
PPP2R5A,-0.173,0.56867
IGSF22,-0.1736,0.56891
PIGW,-0.17364,0.56893
HOXB13,-0.1737,0.56895
THG1L,-0.17387,0.56901
CST9,-0.17392,0.56904
LIN7A,-0.1742,0.56914
IZUMO2,-0.17428,0.56918
FOXO6,-0.17432,0.56919
TUFT1,-0.17431,0.56919
TOR1AIP2,-0.17443,0.56923
CDC20B,-0.17444,0.56924
TAS2R3,-0.17455,0.56928
C17orf105,-0.17453,0.56928
PIK3R2,-0.17461,0.56931
LHX5,-0.17464,0.56932
CCER1,-0.17466,0.56933
SLC25A32,-0.1747,0.56934
BATF,-0.17469,0.56934
HOXC13,-0.17474,0.56936
EGLN1,-0.1749,0.56942
KIAA0040,-0.17495,0.56944
NPAS2,-0.17496,0.56944
CYHR1,-0.17501,0.56946
SEMA6C,-0.17516,0.56952
NOL12,-0.17533,0.56959
MESP2,-0.17541,0.56962
NTPCR,-0.1758,0.56978
BRINP2,-0.17607,0.56988
SLC35D3,-0.17642,0.57002
CCDC137,-0.17644,0.57003
CENPT,-0.17653,0.57006
FPR1,-0.1767,0.57013
PON3,-0.17704,0.57026
ACTR3B,-0.17705,0.57027
PNKP,-0.1772,0.57032
RBP4,-0.17722,0.57033
SLC25A21,-0.17742,0.57041
MISP,-0.17748,0.57043
HYDIN,-0.1778,0.57056
NSUN2,-0.17801,0.57064
NGRN,-0.17834,0.57077
SLFN11,-0.17859,0.57087
TNFSF12-TNFSF13,-0.17865,0.57089
PAIP1,-0.1787,0.57091
RGS7,-0.17902,0.57104
SHROOM3,-0.17915,0.57109
TNNC1,-0.17934,0.57116
FBXW8,-0.17936,0.57117
B3GNT2,-0.17934,0.57117
ZNF513,-0.17991,0.57139
TCTEX1D2,-0.18001,0.57143
DHRS2,-0.18018,0.57149
TAMM41,-0.18025,0.57152
SRCIN1,-0.18043,0.57159
COL22A1,-0.18045,0.5716
HIST1H2BA,-0.18046,0.57161
ACAT1,-0.18052,0.57163
AKAP3,-0.18058,0.57165
TMEM14C,-0.18079,0.57173
ARFGEF3,-0.18084,0.57175
ANK2,-0.18088,0.57177
PARVG,-0.18112,0.57186
ATF7,-0.18165,0.57207
HOXC12,-0.18182,0.57214
SENP2,-0.18191,0.57217
RNLS,-0.18198,0.5722
RNMT,-0.18202,0.57222
NUTF2,-0.18211,0.57225
TIGD2,-0.18211,0.57225
NKX6-3,-0.18252,0.57241
LOC389602,-0.18251,0.57241
SYDE1,-0.18256,0.57243
NRSN1,-0.18263,0.57245
ZNF431,-0.18263,0.57246
DDI1,-0.18265,0.57247
TOPORS,-0.18267,0.57247
VDAC3,-0.18274,0.5725
TMEM14A,-0.18322,0.57269
ATM,-0.18339,0.57275
KCNA4,-0.18346,0.57278
RPS6,-0.18368,0.57287
C11orf65,-0.18377,0.5729
SNURF,-0.18381,0.57292
OR1S1,-0.18394,0.57297
CHMP4A,-0.18396,0.57298
MRPS28,-0.18404,0.57301
TDRKH,-0.18407,0.57302
TCEA1,-0.1842,0.57307
MCM7,-0.18424,0.57309
SETD7,-0.18441,0.57315
ERICH5,-0.18449,0.57319
ZNF781,-0.18458,0.57322
VCP,-0.18457,0.57322
MYO1E,-0.18473,0.57328
MT1F,-0.18477,0.57329
ARC,-0.18494,0.57336
MPP3,-0.18514,0.57344
DUSP14,-0.18514,0.57344
HTR3D,-0.18523,0.57348
PDE4C,-0.18529,0.5735
ATAD2B,-0.18551,0.57358
RIBC2,-0.18568,0.57365
SCP2,-0.18572,0.57367
MAP1LC3A,-0.18581,0.5737
ARHGEF10L,-0.18601,0.57378
SCGB1C1,-0.18605,0.5738
ANKRD18A,-0.18632,0.5739
POMP,-0.18632,0.5739
PRAC2,-0.18638,0.57393
RNF223,-0.1867,0.57405
TIMM10B,-0.18671,0.57406
FGF12,-0.18675,0.57407
CPSF3,-0.18675,0.57407
GTF3C1,-0.18719,0.57425
FLVCR2,-0.18746,0.57435
ZNF202,-0.18748,0.57436
STAM,-0.18751,0.57437
CNTFR,-0.18756,0.57439
PSME2,-0.18758,0.5744
NRTN,-0.18764,0.57442
SAMD13,-0.18776,0.57447
FAM49A,-0.18776,0.57447
STH,-0.18786,0.57451
FAM3B,-0.18793,0.57453
MDP1,-0.18807,0.57459
UXS1,-0.18811,0.5746
LHX3,-0.18813,0.57461
IGFN1,-0.18829,0.57467
SAMD4B,-0.18831,0.57468
MICB,-0.1883,0.57468
PLGRKT,-0.18839,0.57471
MMP15,-0.18855,0.57478
FNIP2,-0.18903,0.57497
RTL1,-0.18914,0.57501
TMEM9,-0.18915,0.57501
LOC400682,-0.18943,0.57512
ITPA,-0.18954,0.57516
SMAD7,-0.18971,0.57523
SLCO1A2,-0.18982,0.57527
NOTCH3,-0.1902,0.57542
INPP5J,-0.19033,0.57547
RIPPLY2,-0.19039,0.5755
OR4D9,-0.19049,0.57554
TGFBR3,-0.19055,0.57556
MCAT,-0.19056,0.57557
KRTAP1-1,-0.19067,0.57561
ZNF333,-0.1907,0.57562
SRCAP,-0.19075,0.57564
PRB1,-0.19109,0.57577
NDUFA4,-0.1911,0.57578
VAX1,-0.19153,0.57594
DDX19B,-0.19161,0.57598
CDK17,-0.19173,0.57602
GIPC1,-0.19171,0.57602
MRI1,-0.19185,0.57607
IBTK,-0.19211,0.57617
ORC3,-0.19215,0.57619
CCDC66,-0.19215,0.57619
CNIH3,-0.19271,0.57641
CD200R1L,-0.1929,0.57648
OR52M1,-0.19299,0.57652
POLE,-0.19309,0.57656
ADSS,-0.19317,0.57659
PPM1E,-0.1932,0.5766
TNFRSF14,-0.19336,0.57666
TPPP3,-0.19344,0.57669
HES5,-0.19342,0.57669
EPOR,-0.19347,0.57671
PNLIPRP2,-0.19374,0.57681
WDR35,-0.19387,0.57686
VPS8,-0.1944,0.57707
SPON1,-0.19451,0.57711
SERINC2,-0.19452,0.57711
CCNJ,-0.19455,0.57713
ABCG5,-0.19459,0.57714
NUDT16,-0.19463,0.57716
RP9,-0.19473,0.5772
TRIM61,-0.19477,0.57721
ZFAND5,-0.19476,0.57721
CCDC173,-0.19482,0.57723
DNAJB7,-0.19483,0.57724
WFDC5,-0.19492,0.57727
OR10G8,-0.19531,0.57743
PGLYRP1,-0.19543,0.57747
HECW2,-0.19556,0.57752
HIST1H2AA,-0.19565,0.57756
GRB7,-0.19568,0.57757
GFRA4,-0.19577,0.57761
MARCH2,-0.19581,0.57762
EEF1G,-0.1958,0.57762
RNF225,-0.19587,0.57764
CES4A,-0.19595,0.57768
CAPRIN1,-0.19617,0.57776
EED,-0.19645,0.57787
ZNF880,-0.1965,0.57789
FCER1A,-0.19671,0.57797
BCL2L2-PABPN1,-0.19687,0.57803
NCALD,-0.19698,0.57808
WFDC12,-0.19705,0.57811
ARNT2,-0.19736,0.57823
GBP6,-0.19743,0.57825
CSN1S1,-0.19746,0.57827
MYRFL,-0.19754,0.5783
GPR151,-0.19779,0.57839
C6orf223,-0.19804,0.57849
OR6T1,-0.19809,0.57851
NSMCE4A,-0.1981,0.57852
ISLR,-0.19823,0.57857
LASP1,-0.19837,0.57862
C19orf84,-0.19839,0.57863
KLHL26,-0.19845,0.57865
ADGRG6,-0.19852,0.57868
KRTAP5-7,-0.19854,0.57869
IPO9,-0.19859,0.57871
NDNF,-0.1986,0.57871
NEURL2,-0.19864,0.57873
TMEM175,-0.19874,0.57877
TNNC2,-0.19878,0.57878
NOVA2,-0.19884,0.57881
NDRG2,-0.19889,0.57883
AKAP2,-0.19892,0.57884
ERAL1,-0.19894,0.57885
RRAGD,-0.19902,0.57888
PCYOX1,-0.19915,0.57893
MRPS14,-0.19921,0.57895
GMCL1,-0.19927,0.57897
KCNC2,-0.19934,0.579
PLCD3,-0.19939,0.57902
RPL3L,-0.19947,0.57905
PIAS1,-0.19946,0.57905
ERH,-0.19957,0.57909
RPL15,-0.19975,0.57916
NAF1,-0.19981,0.57918
ZNF511,-0.19998,0.57925
MAPKBP1,-0.20089,0.57961
TRIM3,-0.20111,0.57969
ZNF518B,-0.2011,0.57969
C9orf153,-0.20135,0.57979
RHOT1,-0.20146,0.57983
SYT1,-0.20149,0.57984
SNRK,-0.20167,0.57991
CCDC39,-0.20175,0.57994
CLUL1,-0.20191,0.58001
PAQR5,-0.20194,0.58002
MESP1,-0.20204,0.58006
DENND1A,-0.20207,0.58007
LRRC1,-0.20218,0.58011
IL1F10,-0.2022,0.58012
OR5AK2,-0.20219,0.58012
TAS2R5,-0.2022,0.58012
SNX4,-0.20246,0.58022
GDF2,-0.20269,0.58031
CGB5,-0.20271,0.58032
TRAF1,-0.20278,0.58035
HHATL,-0.20334,0.58056
NUDT4,-0.20347,0.58062
PHF20,-0.20372,0.58071
ISM2,-0.20383,0.58076
LCE1D,-0.20391,0.58079
EDEM3,-0.20403,0.58083
LOC101059914,-0.20423,0.58091
AP1G2,-0.20445,0.581
OR52E2,-0.20466,0.58108
TIAF1,-0.20472,0.5811
BCKDK,-0.20543,0.58138
LOC100129216,-0.20542,0.58138
PRSS53,-0.20543,0.58138
ZSCAN23,-0.20544,0.58138
ACTL7A,-0.20586,0.58155
ECHDC3,-0.20586,0.58155
HMGXB4,-0.20631,0.58172
OR10A5,-0.20633,0.58173
ADCK1,-0.20642,0.58177
USP36,-0.2065,0.5818
MYO3A,-0.20652,0.58181
SRPRB,-0.20662,0.58184
PIGV,-0.20684,0.58193
C1QTNF3,-0.20709,0.58203
DIO3,-0.20722,0.58208
C1QB,-0.20723,0.58208
MED15,-0.20726,0.5821
